away,away_id,d_team,goalie,home,home_id,period,pp_status,scorer,type,x,y
1,2,6,8471695,2,6,3,even,8475314,GOAL,41.0,31.0
1,22,8,8471679,0,8,1,even,8469500,GOAL,78.0,9.0
2,22,8,8471679,0,8,1,even,8476915,GOAL,90.0,-7.0
3,22,8,8471679,0,8,2,even,8476915,GOAL,-82.0,-10.0
4,22,8,8471679,0,8,2,pp,8473473,GOAL,-59.0,16.0
4,22,22,8476316,1,8,2,pp,8476851,GOAL,77.0,0.0
5,22,8,8474550,1,8,3,pp,8476472,GOAL,31.0,-3.0
6,22,8,8474550,1,8,3,even,8479483,GOAL,76.0,3.0
6,22,22,8476316,2,8,3,even,8476479,GOAL,-79.0,-5.0
1,19,17,8470657,0,17,1,even,8475768,GOAL,80.0,-2.0
2,19,17,8470657,0,17,2,even,8471743,GOAL,-43.0,-24.0
3,19,17,8470657,0,17,2,even,8470105,GOAL,-70.0,0.0
4,19,17,8470657,0,17,2,even,8470151,GOAL,-40.0,-28.0
4,19,19,8474596,1,17,3,even,8470144,GOAL,-76.0,-2.0
5,19,17,8475852,1,17,3,even,8476436,GOAL,79.0,0.0
6,19,17,8475852,1,17,3,even,8475170,GOAL,80.0,4.0
1,52,14,8476883,0,14,1,even,8477429,GOAL,-69.0,-8.0
1,52,52,8476945,1,14,1,pp,8476826,GOAL,81.0,8.0
1,52,52,8476945,2,14,2,even,8479410,GOAL,-55.0,7.0
2,52,14,8476883,2,14,2,even,8478398,GOAL,-64.0,-7.0
3,52,14,8476883,2,14,3,even,8477940,GOAL,-73.0,-13.0
3,52,52,8476945,3,14,3,even,8476453,GOAL,52.0,-4.0
3,52,52,8476945,4,14,4,even,8478010,GOAL,-69.0,-4.0
1,21,13,8473503,0,13,1,even,8478420,GOAL,76.0,1.0
1,21,21,8473575,1,13,1,even,8477932,GOAL,-57.0,20.0
1,21,21,8473575,2,13,2,even,8478843,GOAL,77.0,-5.0
2,21,13,8473503,2,13,2,even,8477492,GOAL,-77.0,-7.0
3,21,13,8473503,2,13,2,even,8477021,GOAL,-36.0,10.0
4,21,13,8473503,2,13,3,even,8473446,GOAL,57.0,-31.0
5,21,13,8473503,2,13,3,even,8474569,GOAL,74.0,6.0
5,21,21,8473575,3,13,3,even,8476456,GOAL,-51.0,-25.0
0,1,1,8476234,1,3,1,even,8476918,GOAL,-81.0,10.0
0,1,1,8476234,2,3,2,even,8475855,GOAL,77.0,0.0
1,1,3,8468685,2,3,2,even,8476923,GOAL,-54.0,19.0
1,1,1,8476234,3,3,2,even,8475692,GOAL,73.0,-3.0
1,1,1,8476234,4,3,3,even,8475692,GOAL,-69.0,18.0
2,1,3,8468685,4,3,3,even,8477425,GOAL,86.0,-8.0
2,1,1,8476234,5,3,3,even,8475763,GOAL,-83.0,-6.0
1,10,5,8477465,0,5,1,even,8477015,GOAL,-76.0,6.0
2,10,5,8477465,0,5,1,even,8474037,GOAL,-75.0,-4.0
3,10,5,8477465,0,5,1,even,8475098,GOAL,-81.0,0.0
3,10,10,8475883,1,5,2,even,8475772,GOAL,-64.0,11.0
3,10,10,8475883,2,5,2,pp,8471215,GOAL,-60.0,16.0
4,10,5,8479193,2,5,2,even,8475098,GOAL,78.0,5.0
4,10,10,8475883,3,5,3,even,8471675,GOAL,80.0,-8.0
0,53,53,8477293,1,29,1,even,8476981,GOAL,77.0,9.0
1,54,25,8471750,0,25,1,even,8477949,GOAL,81.0,-12.0
1,54,54,8476509,1,25,1,even,8475752,GOAL,-85.0,6.0
2,54,25,8471750,1,25,2,pp,8474102,GOAL,-71.0,-1.0
2,54,54,8476509,2,25,2,even,8469455,GOAL,63.0,4.0
3,54,25,8471750,2,25,2,even,8475191,GOAL,-82.0,11.0
4,54,25,8471750,2,25,2,even,8475188,GOAL,-72.0,-7.0
4,54,54,8476509,3,25,3,even,8473994,GOAL,-58.0,-15.0
1,23,20,8469608,0,20,1,even,8477937,GOAL,78.0,6.0
1,23,23,8475195,1,20,1,even,8471426,GOAL,-59.0,-5.0
2,23,20,8469608,1,20,2,even,8478444,GOAL,-78.0,3.0
2,23,23,8475195,2,20,3,even,8479314,GOAL,-73.0,7.0
2,23,23,8475195,3,20,3,even,8477935,GOAL,-71.0,0.0
0,9,9,8467950,1,28,1,even,8474053,GOAL,64.0,11.0
0,9,9,8467950,2,28,2,even,8471709,GOAL,-38.0,11.0
0,9,9,8467950,3,28,2,even,8477922,GOAL,-81.0,-3.0
0,9,9,8467950,4,28,3,pp,8470794,GOAL,45.0,-1.0
0,9,9,8467950,5,28,3,even,8476881,GOAL,61.0,-2.0
0,12,12,8474152,1,26,2,even,8475726,GOAL,71.0,10.0
0,12,12,8474152,2,26,2,even,8471685,GOAL,78.0,-3.0
1,12,26,8471734,2,26,3,pp,8476437,GOAL,78.0,-16.0
2,12,26,8471734,2,26,3,even,8477496,GOAL,83.0,-12.0
2,12,12,8474152,3,26,4,even,8476871,GOAL,70.0,-7.0
0,22,22,8476316,1,10,1,even,8475786,GOAL,-83.0,1.0
0,53,53,8475809,1,16,3,even,8474739,GOAL,-78.0,8.0
1,53,16,8470645,1,16,3,even,8477407,GOAL,78.0,3.0
1,53,53,8475809,2,16,3,even,8473573,GOAL,-58.0,16.0
1,53,53,8475809,3,16,3,even,8477951,GOAL,-65.0,-20.0
1,30,28,8474889,0,28,1,pp,8476465,GOAL,-76.0,-9.0
2,30,28,8474889,0,28,1,even,8470595,GOAL,-87.0,7.0
3,30,28,8474889,0,28,2,even,8470595,GOAL,87.0,6.0
3,30,30,8471774,1,28,2,even,8470613,GOAL,-64.0,-11.0
3,30,30,8471774,2,28,3,pp,8470613,GOAL,41.0,5.0
3,30,30,8471774,3,28,3,even,8476881,GOAL,76.0,3.0
4,30,28,8474889,3,28,4,even,8475799,GOAL,77.0,0.0
0,15,15,8474651,1,2,1,even,8475754,GOAL,73.0,-3.0
0,15,15,8474651,2,2,2,even,8471217,GOAL,-82.0,-4.0
0,15,15,8474651,3,2,2,even,8475166,GOAL,-85.0,-6.0
1,15,2,8470860,3,2,3,even,8475200,GOAL,-71.0,8.0
1,25,3,8471715,0,3,2,even,8477945,GOAL,-55.0,17.0
1,25,25,8470140,1,3,3,even,8470041,GOAL,-81.0,-5.0
1,21,5,8477465,0,5,3,even,8474717,GOAL,-48.0,9.0
2,21,21,8473541,1,5,3,even,8473548,GOAL,73.0,15.0
0,13,13,8473503,1,17,1,even,8468083,GOAL,-66.0,0.0
1,13,17,8470657,1,17,3,pp,8476389,GOAL,84.0,-12.0
2,13,17,8470657,1,17,4,even,8476875,GOAL,-76.0,-3.0
0,23,23,8474593,1,52,1,even,8475179,GOAL,-32.0,-18.0
1,23,52,8476945,1,52,1,even,8478444,GOAL,67.0,-1.0
1,23,23,8474593,2,52,2,pp,8473618,GOAL,68.0,2.0
1,23,23,8474593,3,52,2,pp,8477940,GOAL,71.0,-25.0
1,23,23,8474593,4,52,3,sh,8477504,GOAL,-80.0,-2.0
1,23,23,8474593,5,52,3,even,8473618,GOAL,-51.0,-2.0
1,12,24,8476434,0,24,1,even,8468508,GOAL,-75.0,3.0
1,12,12,8474152,1,24,1,even,8474683,GOAL,84.0,-2.0
1,12,12,8474152,2,24,2,even,8475164,GOAL,-68.0,0.0
1,12,12,8474152,3,24,3,even,8476400,GOAL,68.0,0.0
2,12,24,8476434,3,24,3,even,8476437,GOAL,-82.0,-7.0
0,9,9,8477237,1,7,2,even,8471678,GOAL,-76.0,16.0
0,9,9,8477237,2,7,2,even,8473449,GOAL,-77.0,-2.0
0,9,9,8477237,3,7,2,pp,8475169,GOAL,-64.0,18.0
1,9,7,8475215,3,7,3,even,8476879,GOAL,-65.0,11.0
2,9,7,8475215,3,7,3,even,8473544,GOAL,-37.0,27.0
0,26,26,8471734,1,1,1,even,8471233,GOAL,79.0,5.0
0,26,26,8471734,2,1,1,pp,8475791,GOAL,66.0,23.0
0,26,26,8471734,3,1,2,even,8475791,GOAL,-73.0,-1.0
0,26,26,8471734,4,1,2,even,8470619,GOAL,-55.0,-19.0
1,26,1,8471239,4,1,3,even,8471338,GOAL,-70.0,7.0
1,26,26,8471734,5,1,3,sh,8476207,GOAL,78.0,5.0
0,10,10,8475883,1,4,1,even,8473512,GOAL,-52.0,20.0
1,10,4,8470880,1,4,1,even,8466139,GOAL,65.0,24.0
2,10,4,8470880,1,4,2,pp,8474037,GOAL,-75.0,4.0
2,10,10,8475883,2,4,3,even,8478439,GOAL,-82.0,2.0
2,10,10,8475883,3,4,3,even,8476461,GOAL,-54.0,-18.0
0,21,21,8473575,1,15,1,even,8477944,GOAL,-76.0,-14.0
1,21,15,8474651,1,15,2,even,8474569,GOAL,-76.0,6.0
1,21,21,8473575,2,15,2,even,8474590,GOAL,42.0,5.0
1,21,21,8473575,3,15,3,sh,8475792,GOAL,-68.0,-27.0
1,21,21,8473575,4,15,3,sh,8471702,GOAL,-72.0,7.0
2,21,15,8474651,4,15,3,even,8479370,GOAL,75.0,-6.0
1,22,29,8475683,0,29,1,even,8475178,GOAL,-76.0,-7.0
2,22,29,8475683,0,29,2,pp,8476454,GOAL,64.0,-8.0
3,22,29,8475683,0,29,2,even,8476988,GOAL,51.0,0.0
4,22,29,8475683,0,29,2,pp,8473473,GOAL,82.0,3.0
5,22,29,8475683,0,29,2,sh,8473914,GOAL,56.0,-4.0
5,22,22,8476316,1,29,3,sh,8477416,GOAL,57.0,-4.0
5,22,22,8476316,2,29,3,even,8471677,GOAL,78.0,0.0
6,22,29,8476914,2,29,3,even,8479344,GOAL,-83.0,-2.0
7,22,29,8476914,2,29,3,even,8478402,GOAL,-76.0,-6.0
1,14,19,8474596,0,19,1,even,8478010,GOAL,-74.0,4.0
2,14,19,8474596,0,19,3,even,8476453,GOAL,-51.0,2.0
0,20,20,8469608,1,30,1,even,8464989,GOAL,-78.0,1.0
1,20,30,8471774,1,30,2,even,8475907,GOAL,-32.0,-3.0
0,13,13,8473503,1,16,1,even,8476438,GOAL,-71.0,-1.0
1,13,16,8470645,1,16,2,even,8475760,GOAL,-80.0,-5.0
2,13,16,8470645,1,16,3,even,8473465,GOAL,78.0,8.0
2,13,13,8473503,2,16,3,even,8473604,GOAL,-74.0,-14.0
2,13,13,8473503,3,16,4,even,8474141,GOAL,70.0,0.0
1,12,54,8470594,0,54,1,even,8475323,GOAL,76.0,-5.0
1,12,12,8470320,1,54,2,even,8468674,GOAL,46.0,-23.0
2,12,54,8470594,1,54,2,even,8477845,GOAL,-71.0,-10.0
2,12,12,8470320,2,54,2,even,8475191,GOAL,68.0,5.0
0,3,3,8468685,1,9,1,even,8471676,GOAL,51.0,2.0
1,3,9,8467950,1,9,2,even,8473546,GOAL,86.0,6.0
1,3,3,8468685,2,9,2,even,8476879,GOAL,-75.0,14.0
1,3,3,8468685,3,9,3,even,8474250,GOAL,84.0,-3.0
2,3,9,8467950,3,9,3,even,8477402,GOAL,-76.0,-15.0
1,25,2,8470860,0,2,1,even,8475752,GOAL,-72.0,-2.0
2,25,2,8470860,0,2,1,even,8471228,GOAL,-59.0,29.0
3,25,2,8470860,0,2,2,even,8477461,GOAL,74.0,1.0
4,25,2,8470860,0,2,2,even,8473994,GOAL,70.0,11.0
5,25,2,8471306,0,2,3,even,8475752,GOAL,-73.0,-2.0
5,25,25,8470140,1,2,3,even,8475314,GOAL,82.0,-7.0
5,25,25,8470140,2,2,3,pp,8475314,GOAL,80.0,-4.0
0,6,6,8471695,1,17,2,pp,8475193,GOAL,64.0,21.0
1,6,17,8470657,1,17,3,even,8478569,GOAL,86.0,-8.0
1,6,6,8471695,2,17,3,sh,8477946,GOAL,-82.0,2.0
2,6,17,8470657,2,17,3,even,8477956,GOAL,85.0,8.0
3,6,17,8470657,2,17,4,even,8473419,GOAL,-87.0,7.0
1,18,23,8475195,0,23,1,even,8474056,GOAL,74.0,-18.0
