away,d_team,goalie,home,period,pp_status,shooter,type,x,y
12,14,8476883,14,1,even,8476958,SHOT,-40.0,-18.0
12,14,8476883,14,2,even,8475784,SHOT,62.0,-4.0
12,12,8470320,14,2,even,8474870,SHOT,-70.0,-3.0
12,12,8470320,14,2,even,8476826,SHOT,-64.0,-1.0
12,12,8470320,14,2,even,8476480,SHOT,-59.0,-6.0
12,14,8476883,14,2,even,8478585,SHOT,85.0,10.0
12,14,8476883,14,2,pp,8475753,SHOT,42.0,-16.0
12,14,8476883,14,2,pp,8477496,SHOT,75.0,1.0
12,14,8476883,14,2,even,8475807,SHOT,73.0,-6.0
12,14,8476883,14,2,even,8475807,SHOT,66.0,17.0
12,14,8476883,14,2,even,8477845,SHOT,39.0,-28.0
12,12,8470320,14,2,even,8474564,SHOT,-66.0,9.0
12,14,8476883,14,2,even,8478396,SHOT,33.0,18.0
12,12,8470320,14,2,even,8476806,SHOT,-74.0,-1.0
12,14,8476883,14,2,even,8477845,SHOT,38.0,-31.0
12,14,8476883,14,2,even,8476403,SHOT,48.0,28.0
12,12,8470320,14,2,even,8471339,SHOT,-56.0,31.0
12,12,8470320,14,2,even,8475167,SHOT,-37.0,-17.0
12,14,8476883,14,2,even,8478585,SHOT,19.0,-29.0
12,12,8470320,14,2,even,8477205,SHOT,-49.0,21.0
12,14,8476883,14,2,even,8468508,SHOT,52.0,-10.0
12,12,8470320,14,2,even,8471339,SHOT,-54.0,30.0
12,14,8476883,14,2,even,8476958,SHOT,36.0,27.0
12,14,8476883,14,2,even,8477591,SHOT,80.0,-7.0
12,12,8470320,14,2,even,8471873,SHOT,-34.0,18.0
12,12,8470320,14,3,even,8474564,SHOT,73.0,2.0
12,14,8476883,14,3,even,8475807,SHOT,-33.0,25.0
12,14,8476883,14,3,even,8476403,SHOT,-36.0,-27.0
12,14,8476883,14,3,even,8478585,SHOT,-78.0,-11.0
12,12,8470320,14,3,even,8470543,SHOT,58.0,17.0
12,12,8470320,14,3,even,8475167,SHOT,39.0,22.0
12,12,8470320,14,3,even,8471339,SHOT,44.0,30.0
12,12,8470320,14,3,even,8475167,SHOT,46.0,-28.0
12,14,8476883,14,3,even,8477488,SHOT,-68.0,36.0
12,14,8476883,14,3,even,8475784,SHOT,-73.0,-8.0
12,14,8476883,14,3,even,8477591,SHOT,-75.0,4.0
12,12,8470320,14,3,even,8476480,SHOT,77.0,3.0
12,12,8470320,14,3,even,8474870,SHOT,75.0,0.0
12,14,8476883,14,3,pp,8478396,SHOT,-40.0,-27.0
12,14,8476883,14,3,even,8475784,SHOT,-74.0,-1.0
13,19,8474596,19,1,even,8476389,SHOT,-1.0,1.0
13,19,8474596,19,1,even,8477493,SHOT,-78.0,-5.0
13,19,8474596,19,1,even,8471735,SHOT,-58.0,-29.0
13,13,8473503,19,1,sh,8470803,SHOT,-33.0,-21.0
13,19,8474596,19,1,even,8471735,SHOT,-41.0,9.0
13,13,8473503,19,1,even,8471743,SHOT,72.0,22.0
13,19,8474596,19,1,even,8477493,SHOT,-58.0,8.0
13,19,8474596,19,1,even,8476389,SHOT,-56.0,27.0
13,19,8474596,19,1,pp,8476456,SHOT,-59.0,-30.0
13,13,8473503,19,1,even,8470151,SHOT,49.0,20.0
13,19,8474596,19,1,even,8478843,SHOT,-70.0,17.0
13,13,8473503,19,1,even,8470803,SHOT,79.0,-30.0
13,19,8474596,19,1,pp,8476875,SHOT,-38.0,-27.0
13,13,8473503,19,1,sh,8473534,SHOT,65.0,1.0
13,19,8474596,19,1,even,8477493,SHOT,-44.0,28.0
13,19,8474596,19,1,even,8475755,SHOT,-53.0,-29.0
13,19,8474596,19,1,even,8476389,SHOT,-59.0,15.0
13,19,8474596,19,1,even,8477493,SHOT,-63.0,-27.0
13,13,8473503,19,2,even,8470151,SHOT,-50.0,-21.0
13,19,8474596,19,2,even,8475760,SHOT,64.0,-30.0
13,13,8473503,19,2,even,8476897,SHOT,-83.0,10.0
13,13,8473503,19,2,even,8470151,SHOT,-6.0,-24.0
13,19,8474596,19,2,even,8477493,SHOT,60.0,4.0
13,13,8473503,19,2,even,8471743,SHOT,-68.0,-22.0
13,13,8473503,19,2,even,8475765,SHOT,-71.0,19.0
13,13,8473503,19,2,even,8479420,SHOT,-58.0,-27.0
13,19,8474596,19,2,even,8477493,SHOT,76.0,-4.0
13,19,8474596,19,2,even,8476389,SHOT,65.0,27.0
13,13,8473503,19,2,even,8479420,SHOT,-59.0,35.0
13,19,8474596,19,2,pp,8477493,SHOT,64.0,-2.0
13,19,8475622,19,2,even,8476875,SHOT,58.0,14.0
13,19,8475622,19,2,even,8471735,SHOT,44.0,-1.0
13,19,8475622,19,2,even,8476389,SHOT,59.0,-1.0
13,13,8473503,19,2,even,8470105,SHOT,-14.0,-1.0
13,19,8475622,19,2,sh,8474098,SHOT,75.0,-23.0
13,19,8475622,19,3,sh,8476389,SHOT,-65.0,-2.0
13,13,8473503,19,3,pp,8475170,SHOT,69.0,29.0
13,13,8473503,19,3,pp,8475765,SHOT,75.0,17.0
13,13,8473503,19,3,pp,8470803,SHOT,70.0,-31.0
13,13,8473503,19,3,pp,8474145,SHOT,49.0,-28.0
13,19,8475622,19,3,sh,8474230,SHOT,-70.0,-5.0
13,13,8473503,19,3,pp,8473534,SHOT,74.0,3.0
13,19,8475622,19,3,sh,8475760,SHOT,-78.0,-14.0
13,13,8473503,19,3,pp,8475765,SHOT,85.0,-8.0
13,13,8473503,19,3,pp,8474565,SHOT,45.0,-18.0
13,13,8473503,19,3,pp,8476441,SHOT,50.0,35.0
13,19,8475622,19,3,sh,8476389,SHOT,-87.0,-10.0
13,13,8473503,19,3,even,8479420,SHOT,77.0,-25.0
13,13,8473503,19,3,even,8471669,SHOT,70.0,3.0
13,19,8475622,19,3,even,8468085,SHOT,-68.0,-17.0
13,19,8475622,19,3,even,8476456,SHOT,-71.0,16.0
13,13,8473503,19,3,even,8476441,SHOT,60.0,35.0
13,19,8475622,19,3,even,8468085,SHOT,-64.0,33.0
13,13,8473503,19,3,even,8474125,SHOT,-1.0,32.0
13,13,8473503,19,3,even,8479420,SHOT,66.0,30.0
22,18,8471469,18,1,even,8479344,SHOT,-55.0,35.0
22,22,8475660,18,1,even,8475176,SHOT,38.0,-16.0
22,22,8475660,18,1,even,8476857,SHOT,76.0,-3.0
22,22,8475660,18,1,even,8474068,SHOT,43.0,-1.0
22,22,8475660,18,1,even,8475714,SHOT,66.0,26.0
22,22,8475660,18,1,even,8475793,SHOT,71.0,-18.0
22,18,8471469,18,1,even,8473473,SHOT,-54.0,-9.0
22,18,8471469,18,1,even,8474034,SHOT,-70.0,-18.0
22,18,8471469,18,1,even,8476454,SHOT,-42.0,27.0
22,22,8475660,18,1,even,8474009,SHOT,52.0,20.0
22,22,8475660,18,1,even,8477942,SHOT,78.0,-15.0
22,18,8471469,18,1,even,8477498,SHOT,-46.0,-13.0
22,18,8471469,18,1,even,8476915,SHOT,-51.0,3.0
22,22,8475660,18,1,even,8474600,SHOT,40.0,26.0
22,18,8471469,18,1,even,8473473,SHOT,-56.0,-29.0
22,18,8471469,18,1,even,8478402,SHOT,-82.0,3.0
22,22,8475660,18,1,pp,8477942,SHOT,74.0,1.0
22,18,8471469,18,2,even,8469500,SHOT,78.0,5.0
22,18,8471469,18,2,even,8478402,SHOT,76.0,3.0
22,18,8471469,18,2,even,8478402,SHOT,78.0,-3.0
22,22,8475660,18,2,even,8478042,SHOT,-61.0,-27.0
22,18,8471469,18,2,even,8471284,SHOT,60.0,-2.0
22,22,8475660,18,2,even,8475225,SHOT,-50.0,30.0
22,22,8475660,18,2,even,8468486,SHOT,-75.0,8.0
22,22,8475660,18,2,even,8475793,SHOT,-61.0,2.0
22,22,8475660,18,2,even,8474056,SHOT,-57.0,-21.0
22,22,8475660,18,2,even,8477942,SHOT,-71.0,1.0
22,18,8471469,18,2,even,8476472,SHOT,32.0,21.0
22,18,8471469,18,2,even,8477934,SHOT,60.0,1.0
22,18,8471469,18,2,even,8477934,SHOT,64.0,-20.0
22,18,8471469,18,2,even,8475178,SHOT,54.0,24.0
22,22,8475660,18,2,even,8474068,SHOT,-43.0,17.0
22,18,8471469,18,2,even,8479344,SHOT,51.0,21.0
22,18,8471469,18,2,even,8476454,SHOT,54.0,-3.0
22,22,8475660,18,3,even,8475176,SHOT,35.0,-21.0
22,18,8471469,18,3,even,8476472,SHOT,-35.0,-26.0
22,18,8471469,18,3,even,8476472,SHOT,-36.0,-30.0
22,18,8471469,18,3,even,8478402,SHOT,-62.0,-1.0
22,18,8471469,18,3,even,8477498,SHOT,-74.0,20.0
22,22,8475660,18,3,even,8475225,SHOT,55.0,-3.0
22,22,8475660,18,3,even,8475766,SHOT,38.0,-12.0
22,22,8475660,18,3,even,8475225,SHOT,74.0,-1.0
22,22,8475660,18,3,sh,8476925,SHOT,76.0,1.0
22,22,8475660,18,3,even,8474056,SHOT,39.0,23.0
22,18,8471469,18,3,even,8471729,SHOT,-36.0,-20.0
22,18,8471469,18,3,even,8478402,SHOT,-75.0,4.0
22,18,8471469,18,3,even,8473914,SHOT,-59.0,5.0
20,30,8471774,30,1,even,8476967,SHOT,49.0,14.0
20,30,8471774,30,1,even,8474628,SHOT,35.0,-34.0
20,20,8469608,30,1,even,8478493,SHOT,-88.0,10.0
20,20,8469608,30,1,pp,8470610,SHOT,-61.0,-2.0
20,20,8469608,30,1,pp,8469459,SHOT,-79.0,1.0
20,20,8469608,30,1,pp,8475798,SHOT,-64.0,25.0
20,20,8469608,30,1,even,8475745,SHOT,-79.0,3.0
20,30,8471774,30,1,pp,8474673,SHOT,31.0,36.0
20,30,8471774,30,1,pp,8470966,SHOT,31.0,1.0
20,20,8469608,30,1,sh,8470595,SHOT,-50.0,19.0
20,30,8471774,30,1,even,8471426,SHOT,72.0,-18.0
20,20,8469608,30,1,even,8464989,SHOT,-71.0,-1.0
20,20,8469608,30,1,even,8478493,SHOT,-40.0,-18.0
20,30,8471774,30,1,even,8471426,SHOT,82.0,-14.0
20,30,8471774,30,1,sh,8470966,SHOT,71.0,12.0
20,20,8469608,30,2,even,8475798,SHOT,74.0,18.0
20,30,8471774,30,2,even,8476462,SHOT,-42.0,40.0
20,20,8469608,30,2,even,8475722,SHOT,61.0,-14.0
20,30,8471774,30,2,even,8474673,SHOT,-70.0,20.0
20,30,8471774,30,2,even,8474612,SHOT,-45.0,38.0
20,30,8471774,30,2,even,8474673,SHOT,-30.0,-37.0
20,20,8469608,30,2,sh,8474716,SHOT,-85.0,-20.0
20,30,8471774,30,2,pp,8474150,SHOT,-59.0,31.0
20,20,8469608,30,2,sh,8475745,SHOT,64.0,-10.0
20,30,8471774,30,2,pp,8476873,SHOT,-31.0,37.0
20,30,8471774,30,2,even,8477497,SHOT,-75.0,1.0
20,30,8471774,30,2,even,8475907,SHOT,-37.0,4.0
20,30,8471774,30,2,even,8478233,SHOT,-55.0,28.0
20,30,8471774,30,2,even,8470162,SHOT,-78.0,-10.0
20,30,8471774,30,2,even,8474150,SHOT,-77.0,38.0
20,20,8469608,30,2,pp,8470600,SHOT,31.0,33.0
20,20,8469608,30,2,even,8476856,SHOT,-18.0,-33.0
20,20,8469608,30,2,even,8475798,SHOT,79.0,-3.0
20,20,8469608,30,2,even,8475220,SHOT,34.0,33.0
20,20,8469608,30,2,even,8469459,SHOT,87.0,6.0
20,20,8469608,30,2,even,8469459,SHOT,86.0,3.0
20,30,8471774,30,2,even,8475907,SHOT,-21.0,-3.0
20,30,8471774,30,2,even,8476346,SHOT,-72.0,-27.0
20,30,8471774,30,3,even,8477935,SHOT,55.0,-17.0
20,20,8469608,30,3,even,8470610,SHOT,-55.0,-27.0
20,20,8469608,30,3,even,8474716,SHOT,-74.0,34.0
20,20,8469608,30,3,even,8476856,SHOT,-31.0,-2.0
20,20,8469608,30,3,even,8470600,SHOT,-28.0,-29.0
20,30,8471774,30,3,even,8478233,SHOT,84.0,9.0
20,20,8469608,30,3,even,8476463,SHOT,-17.0,-40.0
20,20,8469608,30,3,even,8469459,SHOT,-74.0,-1.0
20,30,8471774,30,3,even,8476462,SHOT,-63.0,-35.0
20,20,8469608,30,3,even,8475722,SHOT,-53.0,-40.0
20,30,8471774,30,3,even,8474673,SHOT,31.0,35.0
20,20,8469608,30,3,sh,8476856,SHOT,82.0,15.0
20,30,8471774,30,3,pp,8474673,SHOT,41.0,-28.0
20,20,8469608,30,3,even,8470600,SHOT,-30.0,-37.0
20,20,8469608,30,3,even,8469459,SHOT,-67.0,-26.0
20,20,8469608,30,3,pp,8469459,SHOT,-51.0,25.0
20,20,8469608,30,3,even,8470610,SHOT,-82.0,-2.0
20,20,8469608,30,3,pp,8475722,SHOT,-71.0,4.0
20,30,8471774,30,4,pp,8479314,SHOT,-71.0,-14.0
20,20,8469608,30,4,sh,8469459,SHOT,75.0,-11.0
20,20,8469608,30,4,sh,8470600,SHOT,78.0,7.0
9,9,8467950,10,1,even,8473463,SHOT,-53.0,-12.0
9,9,8467950,10,1,even,8479318,SHOT,-84.0,11.0
9,9,8467950,10,1,even,8479318,SHOT,-78.0,12.0
9,10,8475883,10,1,even,8473544,SHOT,68.0,-3.0
9,10,8475883,10,1,even,8476288,SHOT,40.0,5.0
9,10,8475883,10,1,even,8474578,SHOT,60.0,-28.0
9,9,8467950,10,1,even,8477512,SHOT,-70.0,-21.0
9,9,8467950,10,1,even,8474037,SHOT,-43.0,13.0
9,10,8475883,10,1,even,8475168,SHOT,74.0,7.0
9,10,8475883,10,1,sh,8474250,SHOT,-67.0,35.0
9,9,8467950,10,1,pp,8475098,SHOT,-63.0,-11.0
9,9,8467950,10,1,pp,8475172,SHOT,-76.0,0.0
9,9,8467950,10,1,pp,8475172,SHOT,-83.0,-1.0
9,9,8467950,10,1,even,8478483,SHOT,-71.0,1.0
9,10,8475883,10,1,even,8475168,SHOT,73.0,-16.0
9,9,8467950,10,1,even,8471392,SHOT,-34.0,27.0
9,10,8475883,10,1,even,8471768,SHOT,63.0,-8.0
9,10,8475883,10,1,even,8476419,SHOT,78.0,2.0
9,10,8475883,10,1,even,8473544,SHOT,69.0,-23.0
9,10,8475883,10,1,even,8475913,SHOT,77.0,-2.0
9,9,8467950,10,1,even,8473463,SHOT,-43.0,-16.0
9,9,8467950,10,1,even,8466139,SHOT,-61.0,-5.0
9,9,8467950,10,1,even,8476853,SHOT,-68.0,-14.0
9,9,8467950,10,1,even,8468493,SHOT,-37.0,32.0
9,10,8475883,10,1,even,8474884,SHOT,77.0,8.0
9,9,8467950,10,1,even,8474037,SHOT,-65.0,-9.0
9,9,8467950,10,1,even,8473463,SHOT,-75.0,0.0
9,9,8467950,10,2,even,8476853,SHOT,60.0,-31.0
9,10,8475883,10,2,even,8476288,SHOT,-75.0,-5.0
9,10,8475883,10,2,even,8476288,SHOT,-85.0,2.0
9,10,8475883,10,2,even,8476368,SHOT,-33.0,5.0
9,10,8475883,10,2,even,8476368,SHOT,-61.0,-14.0
9,10,8475883,10,2,even,8470602,SHOT,-46.0,-21.0
9,10,8475883,10,2,even,8478488,SHOT,-67.0,-8.0
9,9,8467950,10,2,even,8477015,SHOT,39.0,20.0
9,9,8467950,10,2,even,8473463,SHOT,79.0,3.0
9,9,8467950,10,2,even,8478483,SHOT,81.0,10.0
9,9,8467950,10,2,even,8477939,SHOT,70.0,3.0
9,10,8475883,10,2,sh,8476419,SHOT,-71.0,8.0
9,9,8467950,10,2,even,8474037,SHOT,58.0,0.0
9,9,8467950,10,2,even,8474037,SHOT,76.0,-2.0
9,9,8467950,10,2,even,8474037,SHOT,81.0,-1.0
9,9,8467950,10,2,even,8476853,SHOT,83.0,-12.0
9,9,8467950,10,2,pp,8474037,SHOT,88.0,3.0
9,9,8467950,10,2,pp,8474037,SHOT,88.0,-10.0
9,9,8467950,10,2,pp,8474037,SHOT,85.0,-3.0
9,10,8475883,10,2,even,8478469,SHOT,-78.0,-24.0
9,9,8467950,10,2,even,8477939,SHOT,56.0,-12.0
9,10,8475883,10,2,even,8476288,SHOT,-79.0,-1.0
9,10,8475883,10,2,pp,8470602,SHOT,-34.0,7.0
9,9,8467950,10,2,even,8475098,SHOT,78.0,2.0
9,9,8467950,10,2,even,8480158,SHOT,37.0,21.0
9,10,8475883,10,2,even,8470602,SHOT,-37.0,-12.0
9,9,8467950,10,3,even,8474581,SHOT,-48.0,19.0
9,10,8475883,10,3,even,8471768,SHOT,81.0,12.0
9,9,8467950,10,3,even,8475786,SHOT,-81.0,1.0
9,9,8467950,10,3,even,8476853,SHOT,-75.0,20.0
9,9,8467950,10,3,even,8475098,SHOT,-73.0,12.0
9,10,8475883,10,3,even,8470602,SHOT,68.0,29.0
9,9,8467950,10,3,even,8476853,SHOT,-34.0,1.0
9,9,8467950,10,3,even,8473463,SHOT,-58.0,-7.0
9,10,8475883,10,3,even,8478488,SHOT,64.0,-19.0
9,10,8475883,10,3,even,8475913,SHOT,81.0,-13.0
9,10,8475883,10,3,even,8473544,SHOT,26.0,18.0
9,9,8467950,10,3,even,8474581,SHOT,-50.0,3.0
9,9,8467950,10,3,even,8478483,SHOT,-68.0,-12.0
9,10,8475883,10,3,even,8474578,SHOT,34.0,-20.0
9,9,8467950,10,3,even,8475172,SHOT,-60.0,26.0
9,9,8467950,10,3,even,8480158,SHOT,-31.0,-10.0
9,9,8467950,10,3,even,8475098,SHOT,-75.0,-6.0
9,9,8467950,10,3,even,8478483,SHOT,-66.0,-1.0
9,9,8467950,10,3,even,8474037,SHOT,-80.0,3.0
9,9,8467950,10,3,even,8474037,SHOT,-75.0,2.0
30,16,8476341,16,1,even,8476856,SHOT,41.0,-20.0
30,30,8471227,16,1,even,8473604,SHOT,-61.0,-9.0
30,30,8471227,16,1,even,8476438,SHOT,-85.0,7.0
30,30,8471227,16,1,even,8476438,SHOT,-52.0,-24.0
30,16,8476341,16,1,even,8475745,SHOT,63.0,-20.0
30,30,8471227,16,1,even,8479337,SHOT,-47.0,-31.0
30,30,8471227,16,1,even,8469544,SHOT,-84.0,16.0
30,16,8476341,16,1,even,8476463,SHOT,50.0,28.0
30,16,8476341,16,1,even,8470600,SHOT,65.0,23.0
30,30,8471227,16,1,even,8479337,SHOT,-80.0,-16.0
30,30,8471227,16,1,even,8469544,SHOT,-83.0,5.0
30,30,8471227,16,1,even,8474739,SHOT,-76.0,-6.0
30,30,8471227,16,1,pp,8473604,SHOT,-82.0,5.0
30,16,8476341,16,1,sh,8470595,SHOT,79.0,-3.0
30,30,8471227,16,1,even,8474642,SHOT,-58.0,21.0
30,30,8471227,16,1,even,8470281,SHOT,-45.0,-27.0
30,30,8471227,16,1,even,8480172,SHOT,-34.0,22.0
30,30,8471227,16,1,even,8474141,SHOT,-60.0,3.0
30,16,8476341,16,2,even,8470600,SHOT,-82.0,-21.0
30,30,8471227,16,2,even,8474141,SHOT,84.0,-6.0
30,30,8471227,16,2,even,8478055,SHOT,78.0,6.0
30,30,8471227,16,2,even,8470281,SHOT,40.0,26.0
30,16,8476341,16,2,even,8475220,SHOT,-55.0,-15.0
30,16,8476341,16,2,even,8474589,SHOT,-87.0,6.0
30,16,8476341,16,2,even,8475722,SHOT,-81.0,-8.0
30,16,8476341,16,2,even,8470610,SHOT,-72.0,-14.0
30,30,8471227,16,2,even,8476994,SHOT,77.0,8.0
30,30,8471227,16,2,even,8479482,SHOT,76.0,27.0
30,30,8471227,16,2,even,8474739,SHOT,57.0,-27.0
30,16,8476341,16,2,even,8476856,SHOT,-67.0,12.0
30,30,8471227,16,2,even,8478055,SHOT,37.0,32.0
30,16,8476341,16,2,pp,8474716,SHOT,-81.0,15.0
30,30,8471227,16,2,even,8474141,SHOT,61.0,-8.0
30,30,8471227,16,2,even,8476438,SHOT,74.0,17.0
30,16,8476341,16,2,even,8475798,SHOT,-79.0,6.0
30,16,8476341,16,2,even,8475722,SHOT,-81.0,17.0
30,30,8471227,16,3,even,8480172,SHOT,-34.0,20.0
30,16,8476341,16,3,sh,8469459,SHOT,52.0,-25.0
30,16,8476341,16,3,sh,8475798,SHOT,82.0,4.0
30,30,8471227,16,3,pp,8476438,SHOT,-34.0,-2.0
30,30,8471227,16,3,pp,8476438,SHOT,-82.0,-22.0
30,30,8471227,16,3,even,8477951,SHOT,-45.0,16.0
30,16,8476341,16,3,even,8470595,SHOT,59.0,-25.0
30,30,8471227,16,3,even,8476994,SHOT,-74.0,35.0
30,30,8471227,16,3,even,8480144,SHOT,-63.0,15.0
30,30,8471227,16,3,even,8470281,SHOT,-5.0,-3.0
30,30,8471227,16,3,even,8479482,SHOT,-41.0,-29.0
30,16,8476341,16,3,even,8475722,SHOT,81.0,12.0
30,16,8476341,16,3,even,8476463,SHOT,42.0,26.0
30,16,8476341,16,3,even,8471476,SHOT,43.0,-23.0
30,16,8476341,16,3,even,8471476,SHOT,79.0,-11.0
30,30,8471227,16,3,even,8476438,SHOT,-68.0,3.0
30,30,8471227,16,3,even,8476994,SHOT,-80.0,4.0
30,30,8471227,16,3,pp,8480172,SHOT,-80.0,-14.0
30,16,8476341,16,3,sh,8471476,SHOT,77.0,4.0
30,30,8471227,16,3,even,8479337,SHOT,-54.0,-20.0
30,16,8476341,16,3,pp,8470595,SHOT,74.0,12.0
30,16,8476341,16,3,pp,8476856,SHOT,44.0,24.0
30,16,8476341,16,3,pp,8474589,SHOT,73.0,-20.0
29,7,8476999,7,1,even,8473422,SHOT,-14.0,-4.0
29,29,8475683,7,1,even,8476878,SHOT,39.0,36.0
29,29,8475683,7,1,even,8473992,SHOT,45.0,-21.0
29,7,8476999,7,1,even,8475233,SHOT,-34.0,35.0
29,29,8475683,7,1,even,8478425,SHOT,64.0,13.0
29,29,8475683,7,1,even,8469506,SHOT,32.0,-2.0
29,29,8475683,7,1,even,8477499,SHOT,35.0,-5.0
29,29,8475683,7,1,even,8475158,SHOT,12.0,19.0
29,7,8476999,7,1,even,8476981,SHOT,-43.0,28.0
29,7,8476999,7,1,even,8475147,SHOT,-75.0,20.0
29,29,8475683,7,1,even,8476878,SHOT,76.0,3.0
29,29,8475683,7,1,even,8478542,SHOT,57.0,-1.0
29,29,8475683,7,1,even,8478403,SHOT,59.0,20.0
29,29,8475683,7,1,even,8473449,SHOT,50.0,0.0
29,29,8475683,7,1,even,8476470,SHOT,40.0,29.0
29,7,8476999,7,1,even,8474685,SHOT,-73.0,4.0
29,7,8476999,7,1,even,8478906,SHOT,-32.0,-7.0
29,29,8475683,7,1,even,8475169,SHOT,58.0,10.0
29,7,8476999,7,1,even,8478550,SHOT,-42.0,-3.0
29,7,8476999,7,1,even,8477416,SHOT,-60.0,37.0
29,7,8476999,7,1,even,8475233,SHOT,-83.0,13.0
29,7,8476999,7,1,even,8474685,SHOT,-79.0,0.0
29,29,8475683,7,1,even,8469506,SHOT,77.0,-37.0
29,29,8475683,7,1,even,8477499,SHOT,84.0,-10.0
29,7,8476999,7,1,even,8476981,SHOT,-64.0,-30.0
29,7,8476999,7,2,even,8476432,SHOT,14.0,13.0
29,7,8476999,7,2,even,8473422,SHOT,39.0,-33.0
29,29,8475683,7,2,even,8476931,SHOT,-70.0,38.0
29,7,8476999,7,2,even,8477353,SHOT,35.0,1.0
29,7,8476999,7,2,even,8475147,SHOT,55.0,-29.0
29,7,8476999,7,2,even,8477495,SHOT,57.0,26.0
29,7,8476999,7,2,even,8478460,SHOT,38.0,28.0
29,7,8476999,7,2,even,8477416,SHOT,84.0,12.0
29,7,8476999,7,2,even,8478460,SHOT,63.0,34.0
29,29,8475683,7,2,even,8475728,SHOT,-49.0,-31.0
29,7,8476999,7,2,even,8477495,SHOT,57.0,-34.0
29,7,8476999,7,2,even,8477495,SHOT,51.0,-9.0
29,7,8476999,7,2,even,8476449,SHOT,35.0,35.0
29,29,8475683,7,2,even,8475169,SHOT,-65.0,-19.0
29,29,8475683,7,2,even,8476470,SHOT,-51.0,-33.0
29,29,8475683,7,2,even,8473449,SHOT,-80.0,33.0
29,29,8475683,7,2,even,8478425,SHOT,-63.0,2.0
29,7,8476999,7,2,even,8477495,SHOT,33.0,-33.0
29,7,8476999,7,2,even,8478550,SHOT,62.0,31.0
29,29,8475683,7,2,even,8476293,SHOT,-49.0,-31.0
29,7,8476999,7,2,even,8476310,SHOT,34.0,-29.0
29,7,8476999,7,2,even,8476981,SHOT,31.0,-33.0
29,7,8476999,7,3,even,8476449,SHOT,-30.0,-23.0
29,29,8475683,7,3,even,8475169,SHOT,79.0,-20.0
29,29,8475683,7,3,even,8475158,SHOT,81.0,-1.0
29,29,8475683,7,3,even,8475158,SHOT,81.0,-2.0
29,7,8476999,7,3,even,8474685,SHOT,-81.0,-6.0
29,7,8476999,7,3,even,8471677,SHOT,-29.0,2.0
29,7,8476999,7,3,even,8477416,SHOT,-86.0,8.0
29,7,8476999,7,3,even,8473422,SHOT,-87.0,-15.0
29,7,8476999,7,3,even,8478906,SHOT,-37.0,-17.0
29,29,8475683,7,3,even,8477933,SHOT,87.0,16.0
29,7,8476999,7,3,even,8476432,SHOT,-53.0,-34.0
29,7,8476999,7,3,even,8473422,SHOT,-39.0,24.0
29,7,8476999,7,3,even,8476310,SHOT,-85.0,-8.0
29,7,8476999,7,3,even,8478460,SHOT,-33.0,-20.0
29,7,8476999,7,3,even,8477495,SHOT,-32.0,7.0
29,7,8476999,7,3,pp,8478460,SHOT,-36.0,-19.0
29,7,8476999,7,3,pp,8477495,SHOT,-48.0,17.0
29,7,8476999,7,3,even,8477416,SHOT,-41.0,-1.0
29,29,8475683,7,3,even,8475169,SHOT,70.0,1.0
29,7,8476999,7,3,even,8477495,SHOT,-73.0,34.0
29,7,8476999,7,3,even,8479400,SHOT,-64.0,30.0
29,7,8476999,7,3,even,8473422,SHOT,-50.0,-19.0
29,7,8476999,7,3,even,8479400,SHOT,-46.0,-20.0
12,15,8474651,15,1,even,8468508,SHOT,84.0,-19.0
12,15,8474651,15,1,even,8476882,SHOT,39.0,0.0
12,12,8474152,15,1,even,8475792,SHOT,-82.0,-14.0
12,12,8474152,15,1,even,8475792,SHOT,-87.0,-7.0
12,12,8474152,15,1,even,8474189,SHOT,-79.0,1.0
12,15,8474651,15,1,even,8478427,SHOT,55.0,-35.0
12,12,8474152,15,1,even,8475758,SHOT,-73.0,29.0
12,12,8474152,15,1,even,8476880,SHOT,-44.0,2.0
12,12,8474152,15,1,even,8475792,SHOT,-78.0,12.0
12,12,8474152,15,1,even,8474291,SHOT,-57.0,13.0
12,12,8474152,15,1,pp,8471214,SHOT,-34.0,-8.0
12,12,8474152,15,1,pp,8471214,SHOT,-53.0,-21.0
12,12,8474152,15,1,pp,8475792,SHOT,-77.0,5.0
12,15,8474651,15,1,even,8468508,SHOT,80.0,8.0
12,15,8474651,15,1,even,8476934,SHOT,86.0,-14.0
12,15,8474651,15,1,even,8478427,SHOT,79.0,-13.0
12,15,8474651,15,1,even,8468508,SHOT,85.0,-29.0
12,15,8474651,15,1,even,8468508,SHOT,-1.0,-16.0
12,15,8474651,15,1,even,8478585,SHOT,18.0,-3.0
12,15,8474651,15,1,even,8478585,SHOT,74.0,3.0
12,15,8474651,15,2,even,8476934,SHOT,-66.0,-12.0
12,15,8474651,15,2,even,8468508,SHOT,-54.0,-25.0
12,15,8474651,15,2,pp,8478585,SHOT,-75.0,2.0
12,12,8474152,15,2,sh,8474189,SHOT,68.0,-23.0
12,15,8474651,15,2,pp,8475753,SHOT,-50.0,-28.0
12,15,8474651,15,2,pp,8478427,SHOT,-55.0,17.0
12,15,8474651,15,2,pp,8478427,SHOT,-49.0,6.0
12,15,8474651,15,2,even,8475784,SHOT,-79.0,-17.0
12,12,8474152,15,2,even,8477944,SHOT,86.0,22.0
12,12,8474152,15,2,even,8471698,SHOT,88.0,-25.0
