away,away_id,d_team,home,home_id,period,pp_status,shooter,type,x,y
1,24,18,1,18,2,even,8476971,MISSED_SHOT,84.0,5.0
1,24,18,1,18,2,even,8476312,MISSED_SHOT,37.0,-23.0
1,24,24,1,18,3,even,8474068,MISSED_SHOT,57.0,-28.0
1,24,24,1,18,3,even,8475868,MISSED_SHOT,39.0,29.0
2,24,24,2,18,3,even,8476887,MISSED_SHOT,69.0,18.0
2,24,18,2,18,3,even,8477986,MISSED_SHOT,-67.0,-29.0
2,24,24,2,18,3,even,8475225,MISSED_SHOT,49.0,-4.0
0,1,53,1,53,1,pp,8475222,MISSED_SHOT,-48.0,-25.0
0,1,53,1,53,1,even,8472382,MISSED_SHOT,-50.0,-35.0
0,1,53,1,53,1,even,8479407,MISSED_SHOT,-58.0,8.0
0,1,1,1,53,1,even,8476921,MISSED_SHOT,59.0,26.0
0,1,1,1,53,1,even,8475171,MISSED_SHOT,40.0,20.0
0,1,53,1,53,1,even,8477425,MISSED_SHOT,-84.0,-30.0
0,1,53,2,53,2,pp,8479407,MISSED_SHOT,80.0,-25.0
0,1,53,2,53,2,even,8475791,MISSED_SHOT,61.0,35.0
0,1,1,2,53,2,even,8477810,MISSED_SHOT,-37.0,-22.0
0,1,53,2,53,2,even,8473933,MISSED_SHOT,38.0,-27.0
0,1,1,2,53,2,even,8475246,MISSED_SHOT,-42.0,27.0
0,1,1,2,53,2,even,8479343,MISSED_SHOT,-57.0,-18.0
0,1,1,2,53,2,even,8479343,MISSED_SHOT,-37.0,-34.0
0,1,53,2,53,2,even,8477425,MISSED_SHOT,59.0,-36.0
0,1,1,2,53,2,even,8470755,MISSED_SHOT,-76.0,-4.0
0,1,53,2,53,2,even,8471226,MISSED_SHOT,88.0,25.0
0,1,53,3,53,2,even,8476923,MISSED_SHOT,37.0,-32.0
0,1,1,3,53,3,even,8476921,MISSED_SHOT,83.0,6.0
0,1,1,3,53,3,even,8471274,MISSED_SHOT,34.0,27.0
0,1,53,3,53,3,even,8480002,MISSED_SHOT,-54.0,-24.0
0,1,1,3,53,3,pp,8479343,MISSED_SHOT,68.0,-15.0
0,1,53,5,53,3,even,8470619,MISSED_SHOT,-70.0,-36.0
0,1,53,5,53,3,even,8477425,MISSED_SHOT,-84.0,-10.0
0,1,53,5,53,3,even,8477425,MISSED_SHOT,-86.0,22.0
0,1,53,5,53,3,even,8470619,MISSED_SHOT,-42.0,-26.0
0,1,53,5,53,3,even,8476399,MISSED_SHOT,-75.0,3.0
0,1,53,5,53,3,even,8470619,MISSED_SHOT,-55.0,34.0
0,16,25,0,25,1,even,8470607,MISSED_SHOT,38.0,3.0
0,16,25,0,25,1,pp,8479337,MISSED_SHOT,71.0,-10.0
1,16,25,1,25,1,even,8480172,MISSED_SHOT,58.0,-36.0
1,16,16,1,25,1,even,8469455,MISSED_SHOT,-46.0,23.0
1,16,25,1,25,1,even,8480172,MISSED_SHOT,36.0,-18.0
1,16,16,1,25,1,even,8476467,MISSED_SHOT,-23.0,-17.0
1,16,25,1,25,1,even,8473604,MISSED_SHOT,75.0,-13.0
1,16,16,1,25,1,pp,8475794,MISSED_SHOT,-55.0,-12.0
1,16,16,1,25,2,pp,8475906,MISSED_SHOT,39.0,-16.0
1,16,25,1,25,2,sh,8471742,MISSED_SHOT,-42.0,26.0
1,16,16,1,25,2,pp,8475794,MISSED_SHOT,46.0,18.0
1,16,16,1,25,2,pp,8476913,MISSED_SHOT,70.0,3.0
1,16,16,2,25,2,pp,8471228,MISSED_SHOT,37.0,-20.0
1,16,25,2,25,2,sh,8477951,MISSED_SHOT,-40.0,-18.0
2,16,25,2,25,3,pp,8478055,MISSED_SHOT,35.0,9.0
2,16,25,2,25,3,even,8474642,MISSED_SHOT,79.0,6.0
2,16,16,2,25,3,even,8476467,MISSED_SHOT,-38.0,-10.0
2,16,16,2,25,3,even,8475310,MISSED_SHOT,-45.0,-13.0
2,16,16,2,25,3,even,8475310,MISSED_SHOT,-58.0,-14.0
2,16,16,2,25,3,even,8469465,MISSED_SHOT,-45.0,-21.0
2,16,16,2,25,3,even,8477406,MISSED_SHOT,-63.0,14.0
2,16,25,2,25,4,even,8476438,MISSED_SHOT,-77.0,-8.0
0,22,20,0,20,1,even,8479344,MISSED_SHOT,79.0,-8.0
0,22,20,0,20,1,even,8475178,MISSED_SHOT,42.0,-24.0
0,22,20,0,20,1,even,8479465,MISSED_SHOT,84.0,6.0
0,22,22,0,20,1,pp,8476873,MISSED_SHOT,-80.0,-28.0
0,22,22,0,20,1,even,8479314,MISSED_SHOT,-61.0,-1.0
0,22,20,0,20,1,even,8479465,MISSED_SHOT,61.0,3.0
2,22,20,1,20,1,even,8474034,MISSED_SHOT,64.0,-4.0
3,22,20,1,20,1,even,8476472,MISSED_SHOT,33.0,11.0
3,22,20,1,20,2,even,8479344,MISSED_SHOT,-71.0,15.0
3,22,20,1,20,2,even,8474034,MISSED_SHOT,-49.0,-20.0
4,22,20,1,20,2,even,8471729,MISSED_SHOT,-40.0,16.0
4,22,20,1,20,2,even,8469500,MISSED_SHOT,-73.0,-20.0
4,22,22,1,20,2,even,8476462,MISSED_SHOT,36.0,-37.0
4,22,20,1,20,2,even,8476458,MISSED_SHOT,-68.0,0.0
4,22,22,1,20,2,even,8476462,MISSED_SHOT,34.0,-34.0
4,22,20,1,20,2,even,8473914,MISSED_SHOT,-47.0,27.0
4,22,22,1,20,2,even,8471426,MISSED_SHOT,55.0,-23.0
4,22,20,1,20,2,even,8476472,MISSED_SHOT,-42.0,-35.0
4,22,20,1,20,2,even,8476472,MISSED_SHOT,-68.0,-35.0
4,22,22,1,20,2,even,8475907,MISSED_SHOT,73.0,-2.0
4,22,22,1,20,2,even,8474628,MISSED_SHOT,60.0,-39.0
4,22,20,1,20,2,even,8476915,MISSED_SHOT,-50.0,-5.0
6,22,20,1,20,3,even,8473468,MISSED_SHOT,60.0,-18.0
6,22,22,2,20,3,even,8473564,MISSED_SHOT,-66.0,-4.0
6,22,22,2,20,3,even,8473564,MISSED_SHOT,-73.0,-1.0
6,22,20,3,20,3,even,8473914,MISSED_SHOT,52.0,-25.0
6,22,20,5,20,3,sh,8476454,MISSED_SHOT,23.0,35.0
0,26,26,0,16,1,even,8476473,MISSED_SHOT,-31.0,27.0
0,26,16,0,16,1,even,8477380,MISSED_SHOT,84.0,23.0
0,26,26,0,16,1,even,8476438,MISSED_SHOT,-54.0,-21.0
0,26,16,0,16,1,even,8475726,MISSED_SHOT,70.0,-1.0
0,26,26,0,16,1,even,8476438,MISSED_SHOT,-79.0,-10.0
0,26,16,0,16,1,even,8470606,MISSED_SHOT,73.0,-11.0
0,26,26,0,16,1,even,8477951,MISSED_SHOT,-78.0,-19.0
0,26,26,0,16,1,pp,8479337,MISSED_SHOT,-78.0,-14.0
0,26,26,0,16,2,pp,8470281,MISSED_SHOT,36.0,-2.0
0,26,26,0,16,2,pp,8477451,MISSED_SHOT,61.0,14.0
0,26,26,0,16,2,pp,8480172,MISSED_SHOT,38.0,-24.0
0,26,16,0,16,2,sh,8468483,MISSED_SHOT,-77.0,3.0
0,26,26,0,16,2,pp,8476438,MISSED_SHOT,77.0,-12.0
0,26,26,0,16,2,pp,8476438,MISSED_SHOT,78.0,5.0
0,26,16,0,16,2,sh,8477073,MISSED_SHOT,-34.0,-9.0
0,26,16,0,16,3,sh,8480113,MISSED_SHOT,63.0,2.0
0,26,16,0,16,3,sh,8474166,MISSED_SHOT,39.0,-12.0
0,26,26,0,16,3,pp,8476438,MISSED_SHOT,-73.0,-32.0
0,26,16,0,16,3,sh,8468483,MISSED_SHOT,65.0,0.0
1,26,16,0,16,3,even,8468483,MISSED_SHOT,55.0,-14.0
0,9,52,1,52,1,even,8469665,MISSED_SHOT,47.0,9.0
0,9,9,1,52,1,even,8468611,MISSED_SHOT,-23.0,20.0
0,9,52,1,52,1,even,8475913,MISSED_SHOT,49.0,-21.0
0,9,9,2,52,1,even,8477940,MISSED_SHOT,-39.0,4.0
0,9,9,2,52,1,even,8477429,MISSED_SHOT,-65.0,12.0
0,9,9,2,52,1,even,8479339,MISSED_SHOT,-40.0,32.0
0,9,52,2,52,1,even,8476419,MISSED_SHOT,41.0,-31.0
0,9,9,2,52,1,even,8470834,MISSED_SHOT,-41.0,27.0
0,9,52,2,52,2,even,8474578,MISSED_SHOT,-40.0,-6.0
0,9,9,4,52,2,even,8477940,MISSED_SHOT,77.0,-14.0
0,9,52,5,52,2,even,8474578,MISSED_SHOT,-48.0,24.0
0,9,9,5,52,2,even,8471218,MISSED_SHOT,51.0,17.0
0,9,52,5,52,2,even,8474250,MISSED_SHOT,-66.0,1.0
0,9,52,5,52,2,pp,8474884,MISSED_SHOT,-41.0,21.0
0,9,52,5,52,2,pp,8478469,MISSED_SHOT,-38.0,23.0
0,9,52,5,52,2,even,8476288,MISSED_SHOT,-60.0,10.0
0,9,9,5,52,2,even,8473574,MISSED_SHOT,82.0,-7.0
0,9,9,5,52,3,even,8477940,MISSED_SHOT,-74.0,3.0
0,9,9,5,52,3,even,8477504,MISSED_SHOT,-36.0,-24.0
0,9,52,5,52,3,even,8471768,MISSED_SHOT,57.0,-3.0
0,9,52,5,52,3,pp,8475168,MISSED_SHOT,77.0,4.0
0,9,9,5,52,3,even,8473574,MISSED_SHOT,-82.0,-11.0
0,9,9,5,52,3,even,8479293,MISSED_SHOT,-49.0,-1.0
0,53,53,0,54,1,even,8477931,MISSED_SHOT,-70.0,6.0
0,53,53,0,54,1,even,8477447,MISSED_SHOT,-36.0,-25.0
0,53,53,0,54,1,even,8477931,MISSED_SHOT,-82.0,5.0
0,53,54,0,54,1,even,8474218,MISSED_SHOT,38.0,-25.0
0,53,53,0,54,1,even,8475287,MISSED_SHOT,-46.0,-12.0
0,53,54,0,54,1,even,8476356,MISSED_SHOT,79.0,-2.0
0,53,54,0,54,1,even,8475171,MISSED_SHOT,41.0,21.0
0,53,53,0,54,1,even,8471707,MISSED_SHOT,-62.0,-34.0
0,53,53,0,54,1,even,8468674,MISSED_SHOT,-44.0,-7.0
0,53,53,0,54,1,even,8475715,MISSED_SHOT,-75.0,22.0
0,53,54,0,54,2,even,8474736,MISSED_SHOT,-58.0,-35.0
0,53,53,1,54,2,even,8477220,MISSED_SHOT,45.0,18.0
0,53,53,1,54,2,even,8477930,MISSED_SHOT,56.0,-12.0
0,53,53,1,54,2,even,8477931,MISSED_SHOT,70.0,7.0
0,53,54,1,54,2,even,8475171,MISSED_SHOT,-50.0,-22.0
0,53,53,1,54,2,even,8471707,MISSED_SHOT,72.0,4.0
1,53,53,1,54,2,even,8475715,MISSED_SHOT,70.0,36.0
1,53,53,1,54,2,even,8468674,MISSED_SHOT,44.0,-27.0
1,53,53,1,54,2,even,8468674,MISSED_SHOT,50.0,-31.0
1,53,53,1,54,2,even,8477949,MISSED_SHOT,70.0,-1.0
1,53,54,1,54,2,even,8474568,MISSED_SHOT,-41.0,11.0
1,53,54,2,54,3,even,8471274,MISSED_SHOT,88.0,-25.0
1,53,54,2,54,3,even,8479345,MISSED_SHOT,34.0,27.0
1,53,53,2,54,3,pp,8475287,MISSED_SHOT,-81.0,12.0
1,53,54,2,54,3,even,8474613,MISSED_SHOT,66.0,-3.0
2,53,53,2,54,3,even,8475188,MISSED_SHOT,-43.0,-35.0
2,53,54,2,54,3,even,8478440,MISSED_SHOT,63.0,-2.0
2,53,53,2,54,3,even,8476448,MISSED_SHOT,-85.0,27.0
2,53,54,2,54,3,even,8479343,MISSED_SHOT,83.0,31.0
2,53,54,2,54,3,even,8474218,MISSED_SHOT,30.0,-30.0
2,53,54,2,54,3,even,8477503,MISSED_SHOT,74.0,33.0
2,53,54,2,54,3,even,8470755,MISSED_SHOT,50.0,26.0
2,53,54,2,54,4,even,8477989,MISSED_SHOT,-73.0,12.0
2,53,53,2,54,4,even,8476539,MISSED_SHOT,63.0,-4.0
2,53,53,2,54,4,even,8476539,MISSED_SHOT,57.0,4.0
2,53,53,2,54,4,even,8477949,MISSED_SHOT,51.0,-5.0
2,53,54,2,54,4,even,8479345,MISSED_SHOT,-58.0,-18.0
2,53,54,2,54,4,even,8471274,MISSED_SHOT,-68.0,-14.0
0,28,28,0,15,1,even,8475792,MISSED_SHOT,-39.0,-31.0
0,28,15,0,15,1,even,8476331,MISSED_SHOT,35.0,-18.0
0,28,15,0,15,1,even,8474027,MISSED_SHOT,36.0,-22.0
0,28,15,0,15,1,even,8478099,MISSED_SHOT,82.0,9.0
0,28,15,0,15,1,even,8470613,MISSED_SHOT,47.0,-14.0
0,28,28,0,15,1,even,8475758,MISSED_SHOT,-54.0,29.0
0,28,28,0,15,1,even,8473563,MISSED_SHOT,-88.0,12.0
0,28,28,1,15,1,even,8476880,MISSED_SHOT,-75.0,5.0
0,28,15,1,15,1,even,8478414,MISSED_SHOT,32.0,30.0
0,28,28,1,15,2,even,8476880,MISSED_SHOT,81.0,7.0
0,28,28,1,15,2,even,8475792,MISSED_SHOT,55.0,-32.0
0,28,15,1,15,2,even,8476624,MISSED_SHOT,-33.0,35.0
0,28,15,1,15,2,even,8476881,MISSED_SHOT,-74.0,4.0
0,28,15,1,15,2,even,8474053,MISSED_SHOT,-77.0,-9.0
0,28,15,1,15,2,even,8476331,MISSED_SHOT,-68.0,-3.0
0,28,15,1,15,2,even,8471498,MISSED_SHOT,-78.0,-12.0
0,28,15,2,15,2,even,8474053,MISSED_SHOT,-53.0,18.0
0,28,28,2,15,2,even,8474590,MISSED_SHOT,51.0,11.0
0,28,28,2,15,2,even,8474590,MISSED_SHOT,73.0,0.0
0,28,15,2,15,2,even,8477046,MISSED_SHOT,-34.0,-33.0
0,28,15,2,15,2,even,8474027,MISSED_SHOT,-40.0,31.0
1,28,28,2,15,2,even,8474189,MISSED_SHOT,79.0,3.0
1,28,15,2,15,2,pp,8476982,MISSED_SHOT,-72.0,4.0
1,28,15,2,15,2,pp,8471709,MISSED_SHOT,-35.0,5.0
1,28,15,2,15,2,even,8468208,MISSED_SHOT,-61.0,10.0
1,28,28,3,15,3,pp,8475744,MISSED_SHOT,-74.0,-26.0
1,28,28,3,15,3,even,8471214,MISSED_SHOT,-72.0,-10.0
1,28,28,3,15,3,sh,8475744,MISSED_SHOT,-77.0,-27.0
1,28,28,3,15,3,even,8475792,MISSED_SHOT,-80.0,20.0
1,28,28,3,15,3,even,8471702,MISSED_SHOT,-53.0,30.0
1,28,28,3,15,3,sh,8475792,MISSED_SHOT,-61.0,14.0
1,28,28,4,15,3,even,8471214,MISSED_SHOT,-73.0,31.0
0,2,2,0,13,1,pp,8474098,MISSED_SHOT,-70.0,4.0
0,2,2,0,13,1,even,8475796,MISSED_SHOT,-66.0,-3.0
0,2,2,1,13,1,even,8477493,MISSED_SHOT,-74.0,2.0
1,2,2,1,13,1,even,8476875,MISSED_SHOT,-37.0,-9.0
1,2,13,1,13,1,even,8478463,MISSED_SHOT,74.0,10.0
1,2,13,1,13,1,even,8477506,MISSED_SHOT,41.0,-29.0
1,2,13,1,13,1,pp,8475166,MISSED_SHOT,46.0,-18.0
2,2,2,1,13,2,pp,8471735,MISSED_SHOT,42.0,-23.0
2,2,13,3,13,2,pp,8475181,MISSED_SHOT,-47.0,15.0
2,2,13,3,13,2,pp,8475314,MISSED_SHOT,-82.0,11.0
3,2,2,3,13,2,even,8473465,MISSED_SHOT,74.0,2.0
4,2,13,3,13,3,even,8474573,MISSED_SHOT,74.0,-15.0
4,2,13,3,13,3,even,8476409,MISSED_SHOT,72.0,4.0
4,2,13,3,13,3,even,8475314,MISSED_SHOT,57.0,-2.0
4,2,2,4,13,3,even,8475760,MISSED_SHOT,-73.0,21.0
4,2,13,4,13,3,even,8474066,MISSED_SHOT,59.0,23.0
4,2,13,4,13,3,even,8476917,MISSED_SHOT,36.0,32.0
4,2,13,4,13,3,even,8470187,MISSED_SHOT,77.0,-25.0
4,2,13,4,13,3,even,8471217,MISSED_SHOT,44.0,17.0
4,2,2,4,13,3,even,8477452,MISSED_SHOT,-39.0,-10.0
4,2,13,4,13,4,even,8475166,MISSED_SHOT,-68.0,-15.0
0,6,18,1,18,1,even,8476891,MISSED_SHOT,-8.0,-36.0
0,6,18,1,18,1,even,8470638,MISSED_SHOT,-80.0,-9.0
0,6,6,1,18,1,even,8474134,MISSED_SHOT,58.0,-33.0
0,6,6,1,18,1,even,8475625,MISSED_SHOT,40.0,-8.0
0,6,18,1,18,1,even,8476792,MISSED_SHOT,-34.0,-9.0
0,6,6,1,18,1,even,8474068,MISSED_SHOT,56.0,0.0
0,6,18,1,18,1,even,8470638,MISSED_SHOT,-72.0,-1.0
0,6,18,1,18,1,even,8470655,MISSED_SHOT,-72.0,-4.0
0,6,6,3,18,2,even,8474009,MISSED_SHOT,-89.0,-23.0
0,6,6,4,18,2,pp,8475218,MISSED_SHOT,-63.0,21.0
1,6,18,4,18,2,even,8479325,MISSED_SHOT,31.0,-36.0
1,6,6,4,18,2,even,8475225,MISSED_SHOT,-72.0,7.0
1,6,6,4,18,2,even,8474134,MISSED_SHOT,-40.0,9.0
1,6,6,4,18,2,even,8475714,MISSED_SHOT,-81.0,3.0
1,6,6,4,18,2,even,8475225,MISSED_SHOT,-84.0,14.0
1,6,6,4,18,2,even,8476857,MISSED_SHOT,-71.0,8.0
1,6,18,4,18,3,pp,8476792,MISSED_SHOT,-32.0,12.0
1,6,18,4,18,3,even,8465009,MISSED_SHOT,-65.0,1.0
3,6,18,5,18,3,pp,8476792,MISSED_SHOT,-49.0,19.0
3,6,18,5,18,3,pp,8477956,MISSED_SHOT,-81.0,3.0
3,6,18,5,18,3,even,8473419,MISSED_SHOT,-87.0,13.0
3,6,18,5,18,3,even,8470638,MISSED_SHOT,-76.0,-4.0
0,4,20,0,20,1,even,8470047,MISSED_SHOT,33.0,3.0
0,4,4,0,20,1,even,8477508,MISSED_SHOT,-77.0,-15.0
0,4,4,0,20,1,even,8474628,MISSED_SHOT,-49.0,28.0
0,4,20,0,20,1,pp,8476461,MISSED_SHOT,64.0,4.0
0,4,4,0,20,1,sh,8473564,MISSED_SHOT,-54.0,-26.0
0,4,4,0,20,1,even,8476346,MISSED_SHOT,-75.0,-7.0
0,4,20,0,20,1,even,8474190,MISSED_SHOT,73.0,8.0
0,4,4,0,20,1,even,8474673,MISSED_SHOT,-35.0,-27.0
0,4,20,1,20,1,even,8474161,MISSED_SHOT,50.0,-7.0
1,4,4,1,20,2,even,8474612,MISSED_SHOT,34.0,-29.0
1,4,4,1,20,2,even,8477935,MISSED_SHOT,76.0,7.0
1,4,4,1,20,2,even,8476873,MISSED_SHOT,88.0,-5.0
1,4,20,1,20,2,even,8476461,MISSED_SHOT,-73.0,-4.0
1,4,4,1,20,2,pp,8475907,MISSED_SHOT,58.0,-33.0
4,4,4,1,20,2,even,8477935,MISSED_SHOT,72.0,19.0
4,4,20,1,20,2,sh,8476461,MISSED_SHOT,-65.0,31.0
4,4,4,1,20,2,even,8474612,MISSED_SHOT,34.0,-20.0
4,4,4,1,20,2,even,8477903,MISSED_SHOT,77.0,-8.0
4,4,4,1,20,2,even,8477935,MISSED_SHOT,42.0,25.0
5,4,20,2,20,3,pp,8477290,MISSED_SHOT,67.0,3.0
5,4,4,2,20,3,even,8471426,MISSED_SHOT,-82.0,-9.0
5,4,4,2,20,3,even,8474628,MISSED_SHOT,-39.0,33.0
5,4,20,2,20,3,even,8470047,MISSED_SHOT,68.0,3.0
5,4,20,2,20,3,even,8476906,MISSED_SHOT,30.0,-31.0
5,4,20,2,20,3,even,8470047,MISSED_SHOT,59.0,23.0
5,4,4,2,20,3,even,8473564,MISSED_SHOT,-84.0,-28.0
0,3,3,0,5,1,even,8474176,MISSED_SHOT,77.0,-7.0
0,3,5,0,5,1,even,8475184,MISSED_SHOT,-67.0,7.0
0,3,5,0,5,1,even,8474090,MISSED_SHOT,-79.0,1.0
0,3,3,0,5,1,even,8471817,MISSED_SHOT,57.0,-7.0
1,3,5,1,5,1,pp,8476468,MISSED_SHOT,-52.0,31.0
1,3,3,2,5,2,pp,8471215,MISSED_SHOT,-76.0,17.0
1,3,3,2,5,2,pp,8471215,MISSED_SHOT,-70.0,15.0
1,3,3,2,5,2,pp,8475810,MISSED_SHOT,-78.0,-3.0
1,3,3,2,5,2,even,8474013,MISSED_SHOT,-37.0,-33.0
2,3,3,2,5,2,even,8475810,MISSED_SHOT,-60.0,-19.0
2,3,5,2,5,2,sh,8473546,MISSED_SHOT,79.0,-4.0
2,3,3,2,5,2,pp,8476874,MISSED_SHOT,-36.0,6.0
3,3,3,2,5,3,sh,8474013,MISSED_SHOT,60.0,-15.0
3,3,3,3,5,3,even,8471887,MISSED_SHOT,75.0,-9.0
3,3,3,3,5,3,even,8473548,MISSED_SHOT,66.0,-10.0
4,3,3,3,5,3,even,8477404,MISSED_SHOT,81.0,0.0
4,3,3,3,5,3,even,8471724,MISSED_SHOT,77.0,-26.0
4,3,3,3,5,3,even,8477839,MISSED_SHOT,63.0,12.0
4,3,3,3,5,3,even,8471215,MISSED_SHOT,72.0,3.0
0,1,1,0,29,1,even,8478550,MISSED_SHOT,68.0,21.0
1,1,29,0,29,1,even,8475186,MISSED_SHOT,-45.0,-30.0
1,1,1,0,29,1,even,8477416,MISSED_SHOT,72.0,6.0
1,1,29,0,29,1,sh,8476399,MISSED_SHOT,-72.0,-12.0
1,1,1,0,29,1,pp,8477495,MISSED_SHOT,32.0,-6.0
1,1,29,1,29,1,even,8476474,MISSED_SHOT,-43.0,30.0
1,1,29,1,29,1,even,8476474,MISSED_SHOT,-42.0,-27.0
1,1,29,1,29,1,even,8475186,MISSED_SHOT,48.0,-26.0
1,1,29,1,29,2,even,8475186,MISSED_SHOT,82.0,-9.0
1,1,29,1,29,2,even,8476923,MISSED_SHOT,47.0,-23.0
1,1,1,1,29,2,even,8476981,MISSED_SHOT,-55.0,21.0
2,1,29,1,29,2,even,8476207,MISSED_SHOT,79.0,4.0
3,1,1,1,29,3,even,8478460,MISSED_SHOT,44.0,20.0
3,1,1,1,29,3,even,8471677,MISSED_SHOT,38.0,12.0
3,1,1,1,29,3,even,8475233,MISSED_SHOT,42.0,-27.0
3,1,29,1,29,3,even,8476474,MISSED_SHOT,-51.0,-14.0
3,1,1,1,29,3,even,8477495,MISSED_SHOT,34.0,-7.0
3,1,1,1,29,3,even,8476981,MISSED_SHOT,73.0,4.0
4,1,29,1,29,3,even,8477463,MISSED_SHOT,-42.0,31.0
4,1,1,1,29,3,even,8478550,MISSED_SHOT,46.0,18.0
4,1,1,1,29,3,even,8477495,MISSED_SHOT,68.0,-2.0
4,1,1,1,29,3,even,8477495,MISSED_SHOT,83.0,-8.0
0,19,19,0,8,1,even,8476381,MISSED_SHOT,-72.0,3.0
0,19,19,0,8,1,even,8477901,MISSED_SHOT,-49.0,19.0
0,19,19,0,8,1,even,8475278,MISSED_SHOT,-66.0,3.0
1,19,8,0,8,1,pp,8474565,MISSED_SHOT,32.0,-1.0
1,19,8,0,8,1,pp,8475170,MISSED_SHOT,81.0,-2.0
1,19,19,0,8,1,even,8477455,MISSED_SHOT,-57.0,1.0
1,19,19,0,8,1,even,8475848,MISSED_SHOT,-83.0,-10.0
1,19,19,0,8,1,pp,8474038,MISSED_SHOT,-73.0,-1.0
1,19,8,1,8,1,even,8471743,MISSED_SHOT,31.0,8.0
1,19,8,1,8,1,even,8475175,MISSED_SHOT,70.0,-1.0
3,19,19,1,8,2,even,8474157,MISSED_SHOT,84.0,-20.0
3,19,8,1,8,2,even,8476892,MISSED_SHOT,-52.0,-19.0
3,19,19,1,8,2,even,8474157,MISSED_SHOT,75.0,2.0
3,19,8,1,8,2,even,8475765,MISSED_SHOT,-58.0,23.0
3,19,19,1,8,2,even,8476851,MISSED_SHOT,75.0,-35.0
3,19,8,2,8,3,even,8478104,MISSED_SHOT,48.0,-5.0
3,19,8,2,8,3,even,8471669,MISSED_SHOT,72.0,4.0
3,19,19,3,8,3,even,8475848,MISSED_SHOT,-80.0,7.0
3,19,8,3,8,3,even,8475765,MISSED_SHOT,80.0,10.0
0,52,17,0,17,1,even,8474574,MISSED_SHOT,50.0,-27.0
0,52,17,0,17,1,even,8477429,MISSED_SHOT,48.0,25.0
0,52,52,0,17,1,even,8470144,MISSED_SHOT,-80.0,24.0
0,52,17,0,17,1,pp,8476460,MISSED_SHOT,45.0,0.0
0,52,17,0,17,1,even,8473412,MISSED_SHOT,56.0,16.0
0,52,52,1,17,1,pp,8476960,MISSED_SHOT,-83.0,-14.0
0,52,52,1,17,1,pp,8476924,MISSED_SHOT,-51.0,-15.0
0,52,52,1,17,1,pp,8471242,MISSED_SHOT,-52.0,-18.0
0,52,52,1,17,1,pp,8476924,MISSED_SHOT,-44.0,-16.0
0,52,52,1,17,1,even,8475193,MISSED_SHOT,-49.0,23.0
0,52,52,2,17,1,even,8477511,MISSED_SHOT,-56.0,-24.0
0,52,17,2,17,1,even,8475279,MISSED_SHOT,37.0,28.0
0,52,52,2,17,1,even,8474679,MISSED_SHOT,-58.0,26.0
0,52,52,2,17,2,even,8475193,MISSED_SHOT,73.0,3.0
0,52,52,2,17,2,pp,8468083,MISSED_SHOT,75.0,20.0
0,52,17,2,17,2,sh,8477504,MISSED_SHOT,-34.0,12.0
0,52,17,2,17,2,even,8471218,MISSED_SHOT,-47.0,21.0
1,52,52,2,17,2,even,8471794,MISSED_SHOT,40.0,10.0
1,52,52,2,17,2,even,8468083,MISSED_SHOT,62.0,-27.0
1,52,17,2,17,2,pp,8470834,MISSED_SHOT,-32.0,1.0
1,52,52,2,17,2,pp,8475193,MISSED_SHOT,42.0,19.0
1,52,52,2,17,2,pp,8474679,MISSED_SHOT,68.0,16.0
1,52,52,2,17,2,even,8468083,MISSED_SHOT,48.0,-24.0
1,52,17,2,17,2,even,8470834,MISSED_SHOT,-39.0,-25.0
1,52,17,2,17,2,even,8477504,MISSED_SHOT,-60.0,-29.0
1,52,17,2,17,3,pp,8473618,MISSED_SHOT,70.0,-3.0
1,52,17,2,17,3,even,8479293,MISSED_SHOT,48.0,-12.0
1,52,17,2,17,3,even,8468611,MISSED_SHOT,58.0,-16.0
1,52,52,2,17,3,even,8474679,MISSED_SHOT,-74.0,-10.0
1,52,17,3,17,3,even,8474574,MISSED_SHOT,42.0,7.0
1,52,52,4,17,3,even,8477511,MISSED_SHOT,-73.0,12.0
1,52,17,5,17,3,even,8476392,MISSED_SHOT,50.0,4.0
1,52,17,5,17,3,even,8470834,MISSED_SHOT,38.0,-29.0
1,52,52,5,17,3,pp,8471242,MISSED_SHOT,-48.0,7.0
0,2,2,1,14,1,even,8471339,MISSED_SHOT,66.0,12.0
0,2,2,1,14,1,even,8478010,MISSED_SHOT,73.0,3.0
0,2,2,2,14,1,even,8474564,MISSED_SHOT,63.0,25.0
0,2,14,2,14,2,even,8471217,MISSED_SHOT,75.0,15.0
0,2,14,2,14,2,even,8474586,MISSED_SHOT,73.0,7.0
0,2,14,2,14,2,pp,8475181,MISSED_SHOT,36.0,11.0
0,2,14,2,14,2,pp,8478445,MISSED_SHOT,54.0,25.0
1,2,14,2,14,2,even,8476429,MISSED_SHOT,48.0,-15.0
2,2,2,2,14,2,even,8471339,MISSED_SHOT,-76.0,4.0
2,2,2,2,14,2,pp,8479410,MISSED_SHOT,-38.0,-22.0
2,2,2,3,14,2,even,8476826,MISSED_SHOT,-81.0,-2.0
2,2,2,5,14,2,even,8474870,MISSED_SHOT,-71.0,8.0
2,2,2,5,14,3,even,8476453,MISSED_SHOT,60.0,-18.0
2,2,14,5,14,3,even,8478463,MISSED_SHOT,-80.0,20.0
2,2,2,5,14,3,even,8476886,MISSED_SHOT,58.0,26.0
2,2,2,6,14,3,even,8471958,MISSED_SHOT,31.0,-27.0
