away,away_id,d_team,defender,home,home_id,period,pp_status,shooter,type,x,y
0,4,4,8474161,0,26,1,even,8470606,BLOCKED_SHOT,-66.0,10.0
0,4,4,8478500,0,26,1,even,8474162,BLOCKED_SHOT,-78.0,-3.0
0,4,4,8476872,0,26,1,sh,8475726,BLOCKED_SHOT,-61.0,3.0
0,4,4,8478500,0,26,1,even,8476406,BLOCKED_SHOT,-64.0,-10.0
0,4,26,8477850,0,26,1,sh,8478500,BLOCKED_SHOT,78.0,-1.0
0,4,26,8474563,0,26,1,even,8474161,BLOCKED_SHOT,86.0,-8.0
0,4,4,8478500,0,26,2,even,8475762,BLOCKED_SHOT,65.0,-11.0
0,4,26,8474162,1,26,2,even,8474161,BLOCKED_SHOT,-79.0,-4.0
0,4,4,8477462,1,26,2,sh,8476871,BLOCKED_SHOT,62.0,1.0
0,4,4,8477462,1,26,2,sh,8477960,BLOCKED_SHOT,66.0,-22.0
0,4,26,8475762,1,26,2,sh,8474161,BLOCKED_SHOT,-70.0,21.0
0,4,26,8474563,1,26,2,sh,8476906,BLOCKED_SHOT,-69.0,-4.0
0,4,26,8469500,1,26,2,even,8476906,BLOCKED_SHOT,-64.0,2.0
0,4,4,8476955,1,26,2,even,8474563,BLOCKED_SHOT,43.0,-6.0
0,4,4,8475462,1,26,3,sh,8470604,BLOCKED_SHOT,-80.0,25.0
0,4,4,8475462,1,26,3,sh,8474162,BLOCKED_SHOT,-73.0,-3.0
0,4,26,8474563,1,26,3,pp,8478439,BLOCKED_SHOT,62.0,29.0
0,4,4,8476872,1,26,3,sh,8471685,BLOCKED_SHOT,-68.0,-29.0
0,4,26,8474162,1,26,3,pp,8476955,BLOCKED_SHOT,79.0,5.0
0,4,26,8474563,1,26,3,pp,8474161,BLOCKED_SHOT,76.0,1.0
0,4,26,8471685,1,26,3,pp,8476906,BLOCKED_SHOT,54.0,-5.0
0,4,4,8478500,1,26,3,sh,8474162,BLOCKED_SHOT,-61.0,-23.0
0,4,26,8475762,2,26,3,even,8474161,BLOCKED_SHOT,76.0,5.0
0,2,29,8477495,0,29,1,even,8475314,BLOCKED_SHOT,-70.0,-16.0
0,2,29,8475233,1,29,1,even,8474586,BLOCKED_SHOT,-74.0,-4.0
0,2,29,8471273,1,29,1,even,8475754,BLOCKED_SHOT,-76.0,5.0
0,2,2,8469619,1,29,1,even,8474715,BLOCKED_SHOT,70.0,13.0
0,2,29,8475233,1,29,1,even,8470187,BLOCKED_SHOT,-76.0,5.0
0,2,29,8477495,2,29,1,even,8470187,BLOCKED_SHOT,-82.0,5.0
0,2,2,8475181,2,29,1,even,8477947,BLOCKED_SHOT,72.0,12.0
0,2,29,8475233,2,29,1,even,8478463,BLOCKED_SHOT,-69.0,-10.0
0,2,2,8475166,2,29,1,even,8477505,BLOCKED_SHOT,71.0,-11.0
0,2,29,8476850,2,29,1,even,8478463,BLOCKED_SHOT,-67.0,2.0
0,2,2,8474573,2,29,2,even,8471677,BLOCKED_SHOT,-45.0,-21.0
0,2,29,8476850,2,29,2,even,8478463,BLOCKED_SHOT,77.0,-16.0
0,2,2,8466251,2,29,2,even,8476850,BLOCKED_SHOT,-70.0,-12.0
0,2,2,8476917,2,29,2,even,8474685,BLOCKED_SHOT,-82.0,4.0
0,2,29,8478506,2,29,2,even,8478463,BLOCKED_SHOT,79.0,-10.0
0,2,29,8475233,3,29,2,even,8475314,BLOCKED_SHOT,73.0,9.0
0,2,2,8470187,5,29,2,sh,8478550,BLOCKED_SHOT,-73.0,-8.0
0,2,29,8471677,5,29,2,even,8478445,BLOCKED_SHOT,66.0,-16.0
0,2,2,8475177,5,29,2,even,8478506,BLOCKED_SHOT,-62.0,3.0
0,2,29,8478506,5,29,2,even,8475754,BLOCKED_SHOT,64.0,10.0
0,2,2,8476917,5,29,2,even,8471273,BLOCKED_SHOT,-73.0,6.0
0,2,29,8476850,5,29,2,even,8474066,BLOCKED_SHOT,81.0,-8.0
0,2,2,8470187,5,29,2,even,8474685,BLOCKED_SHOT,-73.0,10.0
0,2,29,8478460,5,29,3,sh,8474586,BLOCKED_SHOT,-66.0,2.0
0,2,2,8469619,5,29,3,pp,8471677,BLOCKED_SHOT,77.0,23.0
0,2,29,8478541,5,29,3,even,8475177,BLOCKED_SHOT,-70.0,0.0
0,2,29,8475233,5,29,3,even,8475754,BLOCKED_SHOT,-61.0,-15.0
0,2,2,8469619,5,29,3,even,8478541,BLOCKED_SHOT,73.0,9.0
0,2,29,8478506,5,29,3,even,8475314,BLOCKED_SHOT,-67.0,-27.0
0,2,29,8476850,5,29,3,even,8475314,BLOCKED_SHOT,-64.0,-10.0
0,2,2,8475166,5,29,3,even,8471677,BLOCKED_SHOT,78.0,14.0
0,2,2,8474066,5,29,3,even,8478506,BLOCKED_SHOT,74.0,1.0
0,2,2,8473579,5,29,3,even,8474610,BLOCKED_SHOT,63.0,28.0
0,13,14,8470601,0,14,1,even,8477955,BLOCKED_SHOT,-70.0,-6.0
0,13,14,8471873,0,14,1,even,8468085,BLOCKED_SHOT,-67.0,-4.0
0,13,14,8471958,0,14,1,even,8475736,BLOCKED_SHOT,-67.0,-6.0
0,13,14,8476975,0,14,1,even,8471735,BLOCKED_SHOT,-62.0,-8.0
0,13,14,8470601,1,14,1,sh,8477955,BLOCKED_SHOT,-69.0,7.0
0,13,13,8475796,1,14,1,even,8476453,BLOCKED_SHOT,82.0,-10.0
0,13,14,8471958,1,14,1,even,8468085,BLOCKED_SHOT,-70.0,4.0
0,13,13,8475755,1,14,1,even,8471873,BLOCKED_SHOT,62.0,-5.0
0,13,14,8471339,1,14,1,sh,8477932,BLOCKED_SHOT,-51.0,-1.0
0,13,14,8475167,1,14,1,sh,8476875,BLOCKED_SHOT,-62.0,-18.0
0,13,13,8475796,1,14,1,even,8476292,BLOCKED_SHOT,67.0,7.0
0,13,14,8471958,1,14,1,even,8477932,BLOCKED_SHOT,-67.0,6.0
0,13,13,8468001,2,14,2,sh,8479410,BLOCKED_SHOT,-71.0,-2.0
0,13,13,8476389,2,14,2,pp,8478010,BLOCKED_SHOT,-62.0,-17.0
0,13,14,8473986,2,14,2,sh,8476389,BLOCKED_SHOT,69.0,7.0
0,13,14,8470601,2,14,2,sh,8477932,BLOCKED_SHOT,74.0,1.0
0,13,14,8476292,2,14,2,even,8477932,BLOCKED_SHOT,49.0,-11.0
0,13,13,8477493,2,14,2,even,8478010,BLOCKED_SHOT,-67.0,1.0
1,13,13,8471735,2,14,2,even,8476975,BLOCKED_SHOT,-70.0,8.0
1,13,13,8475736,2,14,2,even,8470601,BLOCKED_SHOT,-45.0,-14.0
2,13,13,8474098,2,14,3,sh,8475167,BLOCKED_SHOT,43.0,4.0
2,13,13,8477493,3,14,3,even,8476826,BLOCKED_SHOT,60.0,-5.0
2,13,13,8477493,3,14,3,even,8476292,BLOCKED_SHOT,46.0,-3.0
2,13,14,8471958,4,14,3,even,8477452,BLOCKED_SHOT,-66.0,-8.0
2,13,14,8477205,4,14,3,even,8477932,BLOCKED_SHOT,-66.0,3.0
2,13,14,8471958,4,14,3,even,8476389,BLOCKED_SHOT,-67.0,-1.0
2,13,13,8474098,4,14,3,even,8470601,BLOCKED_SHOT,66.0,3.0
3,13,14,8471958,4,14,3,even,8476456,BLOCKED_SHOT,-64.0,3.0
3,13,14,8478010,4,14,3,even,8477932,BLOCKED_SHOT,-61.0,5.0
0,54,54,8474520,0,25,1,even,8476467,BLOCKED_SHOT,-67.0,9.0
0,54,25,8475906,0,25,1,even,8475236,BLOCKED_SHOT,75.0,-3.0
0,54,25,8470760,0,25,1,sh,8476539,BLOCKED_SHOT,73.0,-10.0
0,54,25,8470760,0,25,1,even,8474579,BLOCKED_SHOT,67.0,-18.0
0,54,54,8474520,0,25,1,even,8476889,BLOCKED_SHOT,-76.0,8.0
0,54,25,8469465,0,25,1,sh,8475287,BLOCKED_SHOT,65.0,-29.0
0,54,25,8475730,0,25,1,sh,8474102,BLOCKED_SHOT,59.0,13.0
0,54,25,8476902,0,25,1,even,8477931,BLOCKED_SHOT,82.0,-10.0
0,54,25,8469455,0,25,1,even,8474520,BLOCKED_SHOT,48.0,17.0
0,54,25,8477406,0,25,1,sh,8477220,BLOCKED_SHOT,41.0,4.0
0,54,25,8475752,0,25,1,sh,8474102,BLOCKED_SHOT,55.0,-25.0
0,54,25,8476902,0,25,1,sh,8476894,BLOCKED_SHOT,54.0,-7.0
0,54,25,8475730,0,25,2,even,8471707,BLOCKED_SHOT,-50.0,-24.0
0,54,54,8477478,0,25,2,even,8471228,BLOCKED_SHOT,77.0,7.0
0,54,25,8475906,0,25,2,even,8474579,BLOCKED_SHOT,-54.0,-21.0
0,54,25,8470760,0,25,2,even,8476894,BLOCKED_SHOT,-80.0,15.0
0,54,54,8474520,0,25,2,even,8476966,BLOCKED_SHOT,61.0,-20.0
0,54,54,8474520,0,25,2,even,8475730,BLOCKED_SHOT,59.0,-14.0
0,54,54,8477931,0,25,2,sh,8476439,BLOCKED_SHOT,58.0,10.0
0,54,54,8476448,0,25,2,even,8469465,BLOCKED_SHOT,42.0,16.0
0,54,25,8469465,0,25,2,sh,8476539,BLOCKED_SHOT,-56.0,14.0
0,54,25,8470760,1,25,2,even,8475287,BLOCKED_SHOT,-64.0,10.0
0,54,25,8469465,1,25,2,even,8474520,BLOCKED_SHOT,-43.0,25.0
0,54,54,8475188,1,25,3,even,8471228,BLOCKED_SHOT,-81.0,10.0
0,54,25,8470760,1,25,3,even,8475191,BLOCKED_SHOT,75.0,7.0
0,54,54,8477220,1,25,3,even,8477406,BLOCKED_SHOT,-66.0,14.0
0,54,54,8475236,1,25,3,sh,8475794,BLOCKED_SHOT,-72.0,7.0
0,54,54,8474579,1,25,3,even,8475794,BLOCKED_SHOT,-79.0,-8.0
0,54,25,8476966,1,25,3,even,8476539,BLOCKED_SHOT,75.0,3.0
1,54,25,8476889,1,25,3,sh,8475287,BLOCKED_SHOT,49.0,17.0
1,54,54,8468674,1,25,3,even,8476439,BLOCKED_SHOT,-45.0,-23.0
1,54,54,8475236,1,25,3,even,8471228,BLOCKED_SHOT,-65.0,-16.0
1,54,54,8475287,1,25,3,even,8476902,BLOCKED_SHOT,-53.0,-23.0
1,54,54,8474520,1,25,3,even,8471228,BLOCKED_SHOT,-78.0,7.0
2,54,54,8471707,1,25,3,even,8471228,BLOCKED_SHOT,-65.0,-21.0
2,54,54,8474520,1,25,3,even,8473994,BLOCKED_SHOT,-70.0,17.0
2,54,25,8475906,1,25,3,even,8475715,BLOCKED_SHOT,75.0,1.0
2,54,54,8468674,1,25,3,even,8471228,BLOCKED_SHOT,-37.0,-4.0
0,3,3,8474008,0,10,1,even,8476941,BLOCKED_SHOT,98.0,-16.0
0,3,3,8476918,0,10,1,even,8479458,BLOCKED_SHOT,-69.0,6.0
1,3,10,8468493,2,10,1,even,8474151,BLOCKED_SHOT,72.0,4.0
1,3,3,8476869,2,10,1,even,8479458,BLOCKED_SHOT,-69.0,5.0
1,3,3,8471686,3,10,1,even,8468575,BLOCKED_SHOT,-73.0,5.0
1,3,10,8475786,4,10,1,even,8476918,BLOCKED_SHOT,73.0,-4.0
1,3,3,8471976,4,10,1,even,8477939,BLOCKED_SHOT,-68.0,18.0
2,3,3,8476459,5,10,2,even,8476853,BLOCKED_SHOT,74.0,-4.0
2,3,3,8476468,5,10,2,even,8480157,BLOCKED_SHOT,65.0,13.0
2,3,10,8474709,5,10,2,even,8477950,BLOCKED_SHOT,-46.0,13.0
3,3,10,8468575,5,10,2,even,8476918,BLOCKED_SHOT,-75.0,13.0
4,3,3,8473546,5,10,2,even,8477939,BLOCKED_SHOT,48.0,5.0
5,3,3,8477950,5,10,2,pp,8476853,BLOCKED_SHOT,56.0,20.0
5,3,10,8479318,5,10,3,even,8474031,BLOCKED_SHOT,40.0,-24.0
5,3,3,8474090,5,10,3,even,8476853,BLOCKED_SHOT,-65.0,-17.0
5,3,3,8474031,5,10,3,even,8468493,BLOCKED_SHOT,-73.0,12.0
5,3,3,8470041,5,10,3,even,8475098,BLOCKED_SHOT,-59.0,0.0
5,3,3,8476468,5,10,3,even,8478483,BLOCKED_SHOT,-73.0,1.0
5,3,3,8476918,6,10,3,sh,8466139,BLOCKED_SHOT,-55.0,-5.0
5,3,3,8474151,7,10,3,even,8476853,BLOCKED_SHOT,-70.0,-8.0
5,3,10,8468493,7,10,3,even,8477950,BLOCKED_SHOT,34.0,-25.0
5,3,3,8474031,7,10,3,even,8479458,BLOCKED_SHOT,-84.0,16.0
5,3,3,8477402,7,10,3,even,8479458,BLOCKED_SHOT,98.0,29.0
5,3,10,8477015,7,10,3,pp,8474090,BLOCKED_SHOT,49.0,-14.0
5,3,3,8474008,7,10,3,sh,8474581,BLOCKED_SHOT,-70.0,1.0
0,17,9,8470602,0,9,1,even,8477215,BLOCKED_SHOT,-72.0,1.0
0,17,17,8468083,0,9,1,even,8474250,BLOCKED_SHOT,73.0,3.0
0,17,9,8470775,0,9,1,sh,8468083,BLOCKED_SHOT,-54.0,-21.0
0,17,9,8475913,0,9,1,sh,8476924,BLOCKED_SHOT,-68.0,1.0
0,17,9,8470602,0,9,1,even,8470110,BLOCKED_SHOT,-72.0,12.0
0,17,17,8477215,0,9,1,even,8473544,BLOCKED_SHOT,83.0,-1.0
0,17,17,8471716,0,9,1,even,8474884,BLOCKED_SHOT,75.0,16.0
0,17,9,8471676,0,9,1,even,8470318,BLOCKED_SHOT,-37.0,-29.0
0,17,9,8480029,0,9,1,even,8477215,BLOCKED_SHOT,-75.0,8.0
0,17,17,8470318,0,9,1,even,8476288,BLOCKED_SHOT,81.0,-10.0
0,17,9,8476368,0,9,1,even,8471716,BLOCKED_SHOT,-61.0,-6.0
0,17,17,8476443,0,9,1,sh,8473544,BLOCKED_SHOT,71.0,0.0
0,17,9,8470602,0,9,2,pp,8468083,BLOCKED_SHOT,89.0,8.0
0,17,9,8471768,0,9,2,pp,8476443,BLOCKED_SHOT,61.0,25.0
0,17,9,8471768,0,9,2,pp,8471242,BLOCKED_SHOT,55.0,7.0
0,17,17,8476822,0,9,2,sh,8475227,BLOCKED_SHOT,-58.0,7.0
0,17,9,8475227,0,9,2,pp,8470318,BLOCKED_SHOT,83.0,9.0
0,17,9,8470602,0,9,2,pp,8477215,BLOCKED_SHOT,85.0,18.0
0,17,9,8470775,0,9,2,pp,8475193,BLOCKED_SHOT,81.0,17.0
0,17,17,8475772,0,9,2,sh,8474250,BLOCKED_SHOT,-75.0,15.0
0,17,9,8476368,0,9,2,pp,8474679,BLOCKED_SHOT,79.0,-12.0
0,17,17,8477215,0,9,2,sh,8475227,BLOCKED_SHOT,-82.0,-8.0
0,17,17,8471794,0,9,2,sh,8475913,BLOCKED_SHOT,-71.0,22.0
0,17,17,8471242,0,9,2,sh,8475913,BLOCKED_SHOT,-83.0,1.0
0,17,9,8471768,0,9,2,pp,8475193,BLOCKED_SHOT,73.0,26.0
0,17,17,8476443,0,9,2,sh,8476879,BLOCKED_SHOT,-61.0,15.0
0,17,9,8474697,0,9,2,pp,8475324,BLOCKED_SHOT,70.0,5.0
0,17,9,8476879,0,9,3,pp,8477511,BLOCKED_SHOT,-53.0,-16.0
0,17,9,8470358,0,9,3,pp,8474679,BLOCKED_SHOT,-68.0,-15.0
0,17,9,8476419,0,9,3,pp,8475324,BLOCKED_SHOT,-57.0,3.0
0,17,9,8476879,0,9,3,pp,8477215,BLOCKED_SHOT,-69.0,-7.0
0,17,9,8475913,0,9,3,pp,8471242,BLOCKED_SHOT,-74.0,13.0
0,17,9,8471768,0,9,3,pp,8470144,BLOCKED_SHOT,-73.0,-15.0
0,17,9,8471768,0,9,3,pp,8476443,BLOCKED_SHOT,-53.0,8.0
0,17,9,8476368,0,9,3,pp,8477511,BLOCKED_SHOT,-77.0,1.0
0,17,9,8470602,0,9,3,pp,8477511,BLOCKED_SHOT,-69.0,24.0
0,17,9,8470602,0,9,3,pp,8477511,BLOCKED_SHOT,-77.0,20.0
0,17,9,8471676,0,9,3,pp,8476924,BLOCKED_SHOT,-48.0,24.0
1,17,17,8476924,1,9,4,even,8474068,BLOCKED_SHOT,-79.0,5.0
1,17,17,8477215,1,9,4,sh,8474068,BLOCKED_SHOT,-73.0,-1.0
0,21,21,8475747,0,1,1,sh,8471226,BLOCKED_SHOT,57.0,-1.0
0,21,21,8477507,0,1,1,sh,8475151,BLOCKED_SHOT,79.0,-7.0
0,21,1,8472382,1,1,1,even,8475197,BLOCKED_SHOT,-74.0,6.0
0,21,21,8477507,1,1,1,sh,8478401,BLOCKED_SHOT,79.0,5.0
0,21,21,8477507,1,1,1,even,8480002,BLOCKED_SHOT,76.0,-5.0
0,21,21,8477453,1,1,1,even,8480002,BLOCKED_SHOT,76.0,7.0
0,21,1,8475791,1,1,2,even,8477507,BLOCKED_SHOT,69.0,7.0
0,21,21,8478073,1,1,2,sh,8478401,BLOCKED_SHOT,-72.0,-5.0
0,21,1,8477509,2,1,2,even,8475168,BLOCKED_SHOT,66.0,2.0
0,21,21,8477456,2,1,2,even,8478401,BLOCKED_SHOT,-76.0,2.0
0,21,21,8479370,2,1,2,even,8477509,BLOCKED_SHOT,-42.0,-5.0
0,21,1,8475186,2,1,2,sh,8477456,BLOCKED_SHOT,64.0,10.0
1,21,1,8477463,2,1,2,even,8475197,BLOCKED_SHOT,76.0,3.0
1,21,1,8477509,2,1,2,even,8479370,BLOCKED_SHOT,76.0,-8.0
1,21,1,8477509,2,1,2,sh,8475197,BLOCKED_SHOT,70.0,-3.0
1,21,1,8472382,3,1,3,even,8477453,BLOCKED_SHOT,-73.0,5.0
1,21,1,8476923,3,1,3,sh,8477413,BLOCKED_SHOT,-73.0,4.0
1,21,21,8478073,4,1,3,even,8480002,BLOCKED_SHOT,82.0,2.0
0,7,2,8470187,0,2,1,even,8475169,BLOCKED_SHOT,-74.0,-10.0
0,7,7,8475728,1,2,1,even,8470187,BLOCKED_SHOT,51.0,-18.0
0,7,7,8474618,1,2,1,even,8475231,BLOCKED_SHOT,68.0,-2.0
0,7,2,8476429,1,2,1,even,8479755,BLOCKED_SHOT,-55.0,24.0
0,7,7,8477499,1,2,1,even,8475166,BLOCKED_SHOT,65.0,1.0
0,7,2,8476917,1,2,1,sh,8470852,BLOCKED_SHOT,-74.0,9.0
0,7,2,8470187,1,2,1,even,8474618,BLOCKED_SHOT,-73.0,-7.0
0,7,2,8478463,1,2,1,even,8469506,BLOCKED_SHOT,-71.0,13.0
0,7,2,8473579,1,2,1,even,8476470,BLOCKED_SHOT,-39.0,-21.0
0,7,7,8477499,1,2,2,even,8471217,BLOCKED_SHOT,-74.0,-3.0
0,7,7,8475185,4,2,2,sh,8475181,BLOCKED_SHOT,-57.0,-1.0
2,7,7,8475169,4,2,2,even,8476917,BLOCKED_SHOT,-47.0,17.0
2,7,2,8475177,4,2,2,even,8476931,BLOCKED_SHOT,72.0,-3.0
2,7,7,8470852,4,2,2,even,8474066,BLOCKED_SHOT,-56.0,-13.0
2,7,2,8478445,4,2,3,even,8478403,BLOCKED_SHOT,-73.0,22.0
2,7,7,8476807,4,2,3,even,8470187,BLOCKED_SHOT,81.0,14.0
2,7,2,8475177,5,2,3,even,8476470,BLOCKED_SHOT,-71.0,3.0
2,7,7,8476807,5,2,3,even,8474066,BLOCKED_SHOT,82.0,-16.0
2,7,2,8470187,5,2,3,even,8477499,BLOCKED_SHOT,-74.0,-7.0
2,7,7,8477499,5,2,3,even,8474573,BLOCKED_SHOT,53.0,-17.0
3,7,2,8473579,5,2,3,sh,8477499,BLOCKED_SHOT,-43.0,16.0
3,7,7,8475169,5,2,3,pp,8475166,BLOCKED_SHOT,24.0,8.0
0,18,5,8471215,0,5,1,even,8475625,BLOCKED_SHOT,-44.0,30.0
0,18,5,8474602,1,5,1,even,8476447,BLOCKED_SHOT,-78.0,4.0
0,18,18,8474009,1,5,1,even,8473548,BLOCKED_SHOT,63.0,-20.0
0,18,18,8475714,1,5,1,even,8474176,BLOCKED_SHOT,56.0,15.0
0,18,18,8475218,2,5,1,even,8471215,BLOCKED_SHOT,74.0,-10.0
0,18,5,8474013,2,5,1,sh,8474600,BLOCKED_SHOT,-75.0,14.0
0,18,5,8475208,2,5,1,even,8475218,BLOCKED_SHOT,-79.0,-10.0
0,18,5,8474602,2,5,2,even,8476887,BLOCKED_SHOT,57.0,18.0
0,18,5,8477240,2,5,2,even,8474600,BLOCKED_SHOT,60.0,2.0
0,18,5,8471724,2,5,2,even,8478042,BLOCKED_SHOT,59.0,1.0
0,18,5,8471724,2,5,2,even,8475625,BLOCKED_SHOT,59.0,15.0
0,18,5,8477404,2,5,2,even,8475225,BLOCKED_SHOT,57.0,4.0
0,18,5,8476874,2,5,2,even,8475225,BLOCKED_SHOT,62.0,0.0
0,18,5,8477240,3,5,2,sh,8475218,BLOCKED_SHOT,61.0,-1.0
0,18,18,8474056,3,5,2,even,8477404,BLOCKED_SHOT,-68.0,13.0
0,18,18,8474009,3,5,2,even,8474602,BLOCKED_SHOT,-50.0,22.0
0,18,18,8475766,3,5,2,even,8476874,BLOCKED_SHOT,-65.0,17.0
0,18,18,8475218,3,5,2,sh,8471724,BLOCKED_SHOT,-69.0,11.0
0,18,5,8474602,4,5,3,pp,8474056,BLOCKED_SHOT,-70.0,-9.0
0,18,5,8471724,4,5,3,pp,8476447,BLOCKED_SHOT,-51.0,-4.0
0,18,5,8474602,4,5,3,even,8475766,BLOCKED_SHOT,-50.0,-18.0
0,18,18,8475714,4,5,3,even,8471724,BLOCKED_SHOT,55.0,17.0
0,8,8,8470642,2,15,1,sh,8471214,BLOCKED_SHOT,-79.0,-9.0
0,8,8,8474818,3,15,1,even,8471702,BLOCKED_SHOT,-74.0,7.0
0,8,15,8471710,3,15,1,even,8479376,BLOCKED_SHOT,75.0,5.0
0,8,8,8479376,3,15,1,even,8473563,BLOCKED_SHOT,-74.0,-3.0
0,8,15,8468498,3,15,1,even,8475848,BLOCKED_SHOT,78.0,-4.0
0,8,15,8475758,3,15,1,sh,8470642,BLOCKED_SHOT,51.0,22.0
0,8,15,8474590,4,15,2,even,8477476,BLOCKED_SHOT,-52.0,1.0
0,8,15,8477444,4,15,2,pp,8475848,BLOCKED_SHOT,-73.0,9.0
1,8,15,8471710,4,15,2,sh,8477494,BLOCKED_SHOT,-72.0,-8.0
1,8,15,8475758,4,15,2,sh,8470642,BLOCKED_SHOT,-78.0,10.0
1,8,15,8474590,4,15,2,even,8479376,BLOCKED_SHOT,-72.0,6.0
1,8,8,8474818,4,15,2,even,8474189,BLOCKED_SHOT,76.0,-4.0
1,8,8,8473507,4,15,2,even,8474291,BLOCKED_SHOT,75.0,-3.0
1,8,15,8475200,5,15,2,even,8473507,BLOCKED_SHOT,-76.0,3.0
1,8,8,8477455,6,15,2,even,8475792,BLOCKED_SHOT,66.0,5.0
1,8,15,8475744,6,15,3,even,8469521,BLOCKED_SHOT,76.0,-4.0
1,8,8,8479376,6,15,3,even,8475792,BLOCKED_SHOT,-71.0,7.0
1,8,8,8474157,6,15,3,even,8471702,BLOCKED_SHOT,-60.0,21.0
1,8,15,8471698,6,15,3,even,8473991,BLOCKED_SHOT,48.0,-21.0
1,8,15,8471710,6,15,3,sh,8476948,BLOCKED_SHOT,76.0,13.0
1,8,15,8474604,6,15,3,even,8476381,BLOCKED_SHOT,68.0,4.0
1,8,15,8474590,6,15,3,even,8474818,BLOCKED_SHOT,73.0,-1.0
1,8,15,8471710,6,15,3,even,8470642,BLOCKED_SHOT,76.0,4.0
0,30,30,8475220,0,12,1,even,8476958,BLOCKED_SHOT,-47.0,20.0
1,30,12,8475323,0,12,1,sh,8470600,BLOCKED_SHOT,50.0,16.0
1,30,12,8477488,0,12,1,sh,8475799,BLOCKED_SHOT,83.0,-1.0
1,30,12,8477845,0,12,1,sh,8475745,BLOCKED_SHOT,71.0,-14.0
1,30,12,8477938,1,12,1,even,8470595,BLOCKED_SHOT,84.0,-10.0
1,30,30,8475745,1,12,1,even,8475784,BLOCKED_SHOT,-72.0,-13.0
1,30,30,8470724,1,12,1,even,8477938,BLOCKED_SHOT,-76.0,-7.0
2,30,12,8476958,1,12,2,even,8475745,BLOCKED_SHOT,-77.0,20.0
2,30,30,8471476,1,12,2,even,8476934,BLOCKED_SHOT,52.0,-29.0
2,30,30,8475799,1,12,2,even,8473533,BLOCKED_SHOT,69.0,9.0
2,30,30,8475745,1,12,2,even,8473533,BLOCKED_SHOT,77.0,18.0
2,30,30,8476463,1,12,2,even,8475784,BLOCKED_SHOT,66.0,-16.0
2,30,12,8477488,1,12,2,even,8475799,BLOCKED_SHOT,-67.0,-11.0
2,30,12,8478427,1,12,2,even,8474716,BLOCKED_SHOT,-40.0,25.0
2,30,30,8476463,1,12,2,even,8478585,BLOCKED_SHOT,77.0,-18.0
3,30,30,8476463,1,12,2,sh,8476437,BLOCKED_SHOT,79.0,3.0
3,30,30,8471476,2,12,2,even,8477938,BLOCKED_SHOT,39.0,27.0
3,30,30,8476463,2,12,2,sh,8478427,BLOCKED_SHOT,80.0,-5.0
3,30,30,8474716,2,12,3,sh,8475753,BLOCKED_SHOT,-78.0,1.0
3,30,30,8464989,2,12,3,sh,8475784,BLOCKED_SHOT,-66.0,22.0
3,30,12,8475753,2,12,3,pp,8469459,BLOCKED_SHOT,70.0,-9.0
3,30,12,8476958,2,12,3,pp,8475745,BLOCKED_SHOT,80.0,2.0
3,30,12,8477488,3,12,3,even,8474589,BLOCKED_SHOT,77.0,-3.0
3,30,12,8475753,3,12,3,even,8471476,BLOCKED_SHOT,77.0,-7.0
3,30,12,8475807,3,12,3,even,8473485,BLOCKED_SHOT,82.0,6.0
3,30,30,8470600,3,12,3,even,8475323,BLOCKED_SHOT,-70.0,26.0
3,30,12,8476958,3,12,3,even,8470600,BLOCKED_SHOT,52.0,1.0
3,30,30,8470600,3,12,3,even,8468508,BLOCKED_SHOT,-71.0,13.0
3,30,12,8477938,3,12,3,even,8475722,BLOCKED_SHOT,80.0,-3.0
3,30,12,8473533,3,12,3,even,8470724,BLOCKED_SHOT,48.0,21.0
3,30,12,8475323,4,12,3,even,8469459,BLOCKED_SHOT,34.0,-10.0
4,30,30,8474716,4,12,4,even,8475753,BLOCKED_SHOT,62.0,-12.0
4,30,12,8476958,4,12,4,even,8470595,BLOCKED_SHOT,-67.0,15.0
0,25,19,8476441,0,19,1,even,8471691,BLOCKED_SHOT,-48.0,1.0
0,25,25,8471691,0,19,1,even,8475765,BLOCKED_SHOT,80.0,-22.0
0,25,19,8474125,0,19,1,even,8476467,BLOCKED_SHOT,-43.0,7.0
0,25,19,8474125,0,19,1,even,8474849,BLOCKED_SHOT,-76.0,-9.0
0,25,25,8470760,0,19,1,even,8474145,BLOCKED_SHOT,69.0,-19.0
0,25,25,8470760,0,19,1,even,8474145,BLOCKED_SHOT,49.0,-14.0
0,25,25,8471691,1,19,1,even,8474565,BLOCKED_SHOT,61.0,1.0
0,25,25,8476467,1,19,1,even,8475170,BLOCKED_SHOT,66.0,9.0
0,25,19,8474145,2,19,1,even,8471490,BLOCKED_SHOT,-79.0,12.0
0,25,25,8475730,2,19,1,even,8476436,BLOCKED_SHOT,67.0,12.0
0,25,19,8476892,3,19,1,even,8474849,BLOCKED_SHOT,-82.0,20.0
0,25,25,8470760,3,19,1,sh,8475765,BLOCKED_SHOT,70.0,-12.0
0,25,25,8475752,3,19,1,sh,8476892,BLOCKED_SHOT,42.0,-28.0
0,25,19,8476441,3,19,1,even,8475730,BLOCKED_SHOT,-33.0,31.0
0,25,19,8471669,3,19,2,pp,8475794,BLOCKED_SHOT,61.0,-3.0
0,25,25,8476902,3,19,2,even,8469501,BLOCKED_SHOT,-59.0,19.0
